id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
rng_375_1,"    @Test
    void testSymmetricDistributionThrowsWithZeroConcentration_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        Assertions.assertThrows(IllegalArgumentException.class, () -> DirichletSampler.symmetric(rng, 2, 0.0));
    }
",DirichletSamplerTest::testSymmetricDistributionThrowsWithZeroConcentration_1_oe,org.apache.commons.rng.sampling.distribution.DirichletSampler,"symmetric(UniformRandomProvider rng,
                                             int k,
                                             double alpha)","/**
     * Creates a new symmetric Dirichlet distribution sampler using the same concentration
     * parameter for each category.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param k Number of categories.
     * @param alpha Concentration parameter.
     * @return the sampler
     * @throws IllegalArgumentException if the number of categories is
     * less than 2; or if the concentration parameter is not strictly positive.
     */","public static DirichletSampler symmetric(UniformRandomProvider rng,
                                             int k,
                                             double alpha) {
        validateNumberOfCategories(k);
        final SharedStateContinuousSampler sampler = createSampler(rng, alpha);
        return new SymmetricDirichletSampler(rng, k, sampler);
    }"
rng_376_1,"    @Test
    void testSymmetricDistributionThrowsWithNaNConcentration_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        Assertions.assertThrows(IllegalArgumentException.class, () -> DirichletSampler.symmetric(rng, 2, Double.NaN));
    }
",DirichletSamplerTest::testSymmetricDistributionThrowsWithNaNConcentration_1_oe,org.apache.commons.rng.sampling.distribution.DirichletSampler,"symmetric(UniformRandomProvider rng,
                                             int k,
                                             double alpha)","/**
     * Creates a new symmetric Dirichlet distribution sampler using the same concentration
     * parameter for each category.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param k Number of categories.
     * @param alpha Concentration parameter.
     * @return the sampler
     * @throws IllegalArgumentException if the number of categories is
     * less than 2; or if the concentration parameter is not strictly positive.
     */","public static DirichletSampler symmetric(UniformRandomProvider rng,
                                             int k,
                                             double alpha) {
        validateNumberOfCategories(k);
        final SharedStateContinuousSampler sampler = createSampler(rng, alpha);
        return new SymmetricDirichletSampler(rng, k, sampler);
    }"
rng_377_1,"    @Test
    void testSymmetricDistributionThrowsWithInfiniteConcentration_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        Assertions.assertThrows(IllegalArgumentException.class, () -> DirichletSampler.symmetric(rng, 2, Double.POSITIVE_INFINITY));
    }
",DirichletSamplerTest::testSymmetricDistributionThrowsWithInfiniteConcentration_1_oe,org.apache.commons.rng.sampling.distribution.DirichletSampler,"symmetric(UniformRandomProvider rng,
                                             int k,
                                             double alpha)","/**
     * Creates a new symmetric Dirichlet distribution sampler using the same concentration
     * parameter for each category.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param k Number of categories.
     * @param alpha Concentration parameter.
     * @return the sampler
     * @throws IllegalArgumentException if the number of categories is
     * less than 2; or if the concentration parameter is not strictly positive.
     */","public static DirichletSampler symmetric(UniformRandomProvider rng,
                                             int k,
                                             double alpha) {
        validateNumberOfCategories(k);
        final SharedStateContinuousSampler sampler = createSampler(rng, alpha);
        return new SymmetricDirichletSampler(rng, k, sampler);
    }"
rng_388_1,"    @Test
    void testConstructorThrowsWithNullProbabilites_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> createSampler(null));
    }
",AliasMethodDiscreteSamplerTest::testConstructorThrowsWithNullProbabilites_1_oe,org.apache.commons.rng.sampling.CompositeSamplers.SamplerBuilder.SamplerFactory,"createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers)","/**
             * Creates a new composite sampler.
             *
             * <p>If the composite specialisation is a
             * {@link Specialisation#SHARED_STATE_SAMPLER shared state sampler}
             * the discrete sampler passed to this method will be an instance of
             * {@link SharedStateDiscreteSampler}.
             *
             * @param discreteSampler Discrete sampler.
             * @param samplers Samplers.
             * @return the sampler
             */","S createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers);"
rng_389_1,"    @Test
    void testConstructorThrowsWithZeroLengthProbabilites_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> createSampler(new double[0]));
    }
",AliasMethodDiscreteSamplerTest::testConstructorThrowsWithZeroLengthProbabilites_1_oe,org.apache.commons.rng.sampling.CompositeSamplers.SamplerBuilder.SamplerFactory,"createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers)","/**
             * Creates a new composite sampler.
             *
             * <p>If the composite specialisation is a
             * {@link Specialisation#SHARED_STATE_SAMPLER shared state sampler}
             * the discrete sampler passed to this method will be an instance of
             * {@link SharedStateDiscreteSampler}.
             *
             * @param discreteSampler Discrete sampler.
             * @param samplers Samplers.
             * @return the sampler
             */","S createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers);"
rng_390_1,"    @Test
    void testConstructorThrowsWithNegativeProbabilites_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> createSampler(new double[] {-1, 0.1, 0.2}));
    }
",AliasMethodDiscreteSamplerTest::testConstructorThrowsWithNegativeProbabilites_1_oe,org.apache.commons.rng.sampling.CompositeSamplers.SamplerBuilder.SamplerFactory,"createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers)","/**
             * Creates a new composite sampler.
             *
             * <p>If the composite specialisation is a
             * {@link Specialisation#SHARED_STATE_SAMPLER shared state sampler}
             * the discrete sampler passed to this method will be an instance of
             * {@link SharedStateDiscreteSampler}.
             *
             * @param discreteSampler Discrete sampler.
             * @param samplers Samplers.
             * @return the sampler
             */","S createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers);"
rng_391_1,"    @Test
    void testConstructorThrowsWithNaNProbabilites_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> createSampler(new double[] {0.1, Double.NaN, 0.2}));
    }
",AliasMethodDiscreteSamplerTest::testConstructorThrowsWithNaNProbabilites_1_oe,org.apache.commons.rng.sampling.CompositeSamplers.SamplerBuilder.SamplerFactory,"createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers)","/**
             * Creates a new composite sampler.
             *
             * <p>If the composite specialisation is a
             * {@link Specialisation#SHARED_STATE_SAMPLER shared state sampler}
             * the discrete sampler passed to this method will be an instance of
             * {@link SharedStateDiscreteSampler}.
             *
             * @param discreteSampler Discrete sampler.
             * @param samplers Samplers.
             * @return the sampler
             */","S createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers);"
rng_392_1,"    @Test
    void testConstructorThrowsWithInfiniteProbabilites_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> createSampler(new double[] {0.1, Double.POSITIVE_INFINITY, 0.2}));
    }
",AliasMethodDiscreteSamplerTest::testConstructorThrowsWithInfiniteProbabilites_1_oe,org.apache.commons.rng.sampling.CompositeSamplers.SamplerBuilder.SamplerFactory,"createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers)","/**
             * Creates a new composite sampler.
             *
             * <p>If the composite specialisation is a
             * {@link Specialisation#SHARED_STATE_SAMPLER shared state sampler}
             * the discrete sampler passed to this method will be an instance of
             * {@link SharedStateDiscreteSampler}.
             *
             * @param discreteSampler Discrete sampler.
             * @param samplers Samplers.
             * @return the sampler
             */","S createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers);"
rng_393_1,"    @Test
    void testConstructorThrowsWithInfiniteSumProbabilites_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> createSampler(new double[] {Double.MAX_VALUE, Double.MAX_VALUE}));
    }
",AliasMethodDiscreteSamplerTest::testConstructorThrowsWithInfiniteSumProbabilites_1_oe,org.apache.commons.rng.sampling.CompositeSamplers.SamplerBuilder.SamplerFactory,"createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers)","/**
             * Creates a new composite sampler.
             *
             * <p>If the composite specialisation is a
             * {@link Specialisation#SHARED_STATE_SAMPLER shared state sampler}
             * the discrete sampler passed to this method will be an instance of
             * {@link SharedStateDiscreteSampler}.
             *
             * @param discreteSampler Discrete sampler.
             * @param samplers Samplers.
             * @return the sampler
             */","S createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers);"
rng_394_1,"    @Test
    void testConstructorThrowsWithZeroSumProbabilites_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> createSampler(new double[4]));
    }
",AliasMethodDiscreteSamplerTest::testConstructorThrowsWithZeroSumProbabilites_1_oe,org.apache.commons.rng.sampling.CompositeSamplers.SamplerBuilder.SamplerFactory,"createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers)","/**
             * Creates a new composite sampler.
             *
             * <p>If the composite specialisation is a
             * {@link Specialisation#SHARED_STATE_SAMPLER shared state sampler}
             * the discrete sampler passed to this method will be an instance of
             * {@link SharedStateDiscreteSampler}.
             *
             * @param discreteSampler Discrete sampler.
             * @param samplers Samplers.
             * @return the sampler
             */","S createSampler(DiscreteSampler discreteSampler,
                            List<S> samplers);"
rng_396_1,"    @Test
    void testConstructorThrowsWithMeanThatSetsProbabilityP0ToZero_1_oe() {
         UniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         double p0 = Double.MIN_VALUE;
        // Note: p0 = Math.exp(-mean) => mean = -Math.log(p0).
        // Add to the limit on the mean to cause p0 to be zero.
         double mean = -Math.log(p0) + 1;
        Assertions.assertThrows(IllegalArgumentException.class, () -> SmallMeanPoissonSampler.of(rng, mean));
    }
",SmallMeanPoissonSamplerTest::testConstructorThrowsWithMeanThatSetsProbabilityP0ToZero_1_oe,org.apache.commons.rng.sampling.distribution.SmallMeanPoissonSampler,"of(UniformRandomProvider rng,
                                                double mean)","/**
     * Creates a new sampler for the Poisson distribution.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param mean Mean of the distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code mean <= 0} or {@code Math.exp(-mean) == 0}.
     * @since 1.3
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                double mean) {
        return new SmallMeanPoissonSampler(rng, mean);
    }"
rng_397_1,"    @Test
    void testConstructorThrowsWithZeroMean_1_oe() {
         UniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         double mean = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> SmallMeanPoissonSampler.of(rng, mean));
    }
",SmallMeanPoissonSamplerTest::testConstructorThrowsWithZeroMean_1_oe,org.apache.commons.rng.sampling.distribution.SmallMeanPoissonSampler,"of(UniformRandomProvider rng,
                                                double mean)","/**
     * Creates a new sampler for the Poisson distribution.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param mean Mean of the distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code mean <= 0} or {@code Math.exp(-mean) == 0}.
     * @since 1.3
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                double mean) {
        return new SmallMeanPoissonSampler(rng, mean);
    }"
rng_400_1,"    @Test
    void testConstructorThrowsWithLowerAboveUpper_1_oe() {
         int upper = 55;
         int lower = upper + 1;
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        Assertions.assertThrows(IllegalArgumentException.class, () -> DiscreteUniformSampler.of(rng, lower, upper));
    }
",DiscreteUniformSamplerTest::testConstructorThrowsWithLowerAboveUpper_1_oe,org.apache.commons.rng.sampling.distribution.DiscreteUniformSampler,"of(UniformRandomProvider rng,
                                                int lower,
                                                int upper)","/**
     * Creates a new discrete uniform distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param lower Lower bound (inclusive) of the distribution.
     * @param upper Upper bound (inclusive) of the distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code lower > upper}.
     * @since 1.3
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                int lower,
                                                int upper) {
        if (lower > upper) {
            throw new IllegalArgumentException(lower  + "" > "" + upper);
        }

        // Choose the algorithm depending on the range

        // Edge case for no range.
        // This must be done first as the methods to handle lower == 0
        // do not handle upper == 0.
        if (upper == lower) {
            return new FixedDiscreteUniformSampler(lower);
        }

        // Algorithms to ignore the lower bound if it is zero.
        if (lower == 0) {
            return createZeroBoundedSampler(rng, upper);
        }

        final int range = (upper - lower) + 1;
        // Check power of 2 first to handle range == 2^31.
        if (isPowerOf2(range)) {
            return new OffsetDiscreteUniformSampler(lower,
                                                    new PowerOf2RangeDiscreteUniformSampler(rng, range));
        }
        if (range <= 0) {
            // The range is too wide to fit in a positive int (larger
            // than 2^31); use a simple rejection method.
            // Note: if range == 0 then the input is [Integer.MIN_VALUE, Integer.MAX_VALUE].
            // No specialisation exists for this and it is handled as a large range.
            return new LargeRangeDiscreteUniformSampler(rng, lower, upper);
        }
        // Use a sample from the range added to the lower bound.
        return new OffsetDiscreteUniformSampler(lower,
                                                new SmallRangeDiscreteUniformSampler(rng, range));
    }"
rng_417_1,"    @Test
    void testConstructorThrowsWithMeanLargerThanUpperBound_1_oe() {
         double mean = SUPPORTED_UPPER_BOUND + 1;
        Assertions.assertThrows(IllegalArgumentException.class, () -> KempSmallMeanPoissonSampler.of(dummyRng, mean));
    }
",KempSmallMeanPoissonSamplerTest::testConstructorThrowsWithMeanLargerThanUpperBound_1_oe,org.apache.commons.rng.sampling.distribution.KempSmallMeanPoissonSampler,"of(UniformRandomProvider rng,
                                                double mean)","/**
     * Creates a new sampler for the Poisson distribution.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param mean Mean of the distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code mean <= 0} or
     * {@code Math.exp(-mean) == 0}.
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                double mean) {
        if (mean <= 0) {
            throw new IllegalArgumentException(""Mean is not strictly positive: "" + mean);
        }

        final double p0 = Math.exp(-mean);

        // Probability must be positive. As mean increases then p(0) decreases.
        if (p0 > 0) {
            return new KempSmallMeanPoissonSampler(rng, p0, mean);
        }

        // This catches the edge case of a NaN mean
        throw new IllegalArgumentException(""No probability for mean: "" + mean);
    }"
rng_418_1,"    @Test
    void testConstructorThrowsWithZeroMean_1_oe() {
         double mean = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> KempSmallMeanPoissonSampler.of(dummyRng, mean));
    }
",KempSmallMeanPoissonSamplerTest::testConstructorThrowsWithZeroMean_1_oe,org.apache.commons.rng.sampling.distribution.KempSmallMeanPoissonSampler,"of(UniformRandomProvider rng,
                                                double mean)","/**
     * Creates a new sampler for the Poisson distribution.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param mean Mean of the distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code mean <= 0} or
     * {@code Math.exp(-mean) == 0}.
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                double mean) {
        if (mean <= 0) {
            throw new IllegalArgumentException(""Mean is not strictly positive: "" + mean);
        }

        final double p0 = Math.exp(-mean);

        // Probability must be positive. As mean increases then p(0) decreases.
        if (p0 > 0) {
            return new KempSmallMeanPoissonSampler(rng, p0, mean);
        }

        // This catches the edge case of a NaN mean
        throw new IllegalArgumentException(""No probability for mean: "" + mean);
    }"
rng_419_1,"    @Test
    void testConstructorThrowsWithNegativeMean_1_oe() {
         double mean = -1;
        Assertions.assertThrows(IllegalArgumentException.class, () -> KempSmallMeanPoissonSampler.of(dummyRng, mean));
    }
",KempSmallMeanPoissonSamplerTest::testConstructorThrowsWithNegativeMean_1_oe,org.apache.commons.rng.sampling.distribution.KempSmallMeanPoissonSampler,"of(UniformRandomProvider rng,
                                                double mean)","/**
     * Creates a new sampler for the Poisson distribution.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param mean Mean of the distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code mean <= 0} or
     * {@code Math.exp(-mean) == 0}.
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                double mean) {
        if (mean <= 0) {
            throw new IllegalArgumentException(""Mean is not strictly positive: "" + mean);
        }

        final double p0 = Math.exp(-mean);

        // Probability must be positive. As mean increases then p(0) decreases.
        if (p0 > 0) {
            return new KempSmallMeanPoissonSampler(rng, p0, mean);
        }

        // This catches the edge case of a NaN mean
        throw new IllegalArgumentException(""No probability for mean: "" + mean);
    }"
rng_420_1,"    @Test
    void testConstructorWithNaNMean_1_oe() {
         double mean = Double.NaN;
        Assertions.assertThrows(IllegalArgumentException.class, () -> KempSmallMeanPoissonSampler.of(dummyRng, mean));
    }
",KempSmallMeanPoissonSamplerTest::testConstructorWithNaNMean_1_oe,org.apache.commons.rng.sampling.distribution.KempSmallMeanPoissonSampler,"of(UniformRandomProvider rng,
                                                double mean)","/**
     * Creates a new sampler for the Poisson distribution.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param mean Mean of the distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code mean <= 0} or
     * {@code Math.exp(-mean) == 0}.
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                double mean) {
        if (mean <= 0) {
            throw new IllegalArgumentException(""Mean is not strictly positive: "" + mean);
        }

        final double p0 = Math.exp(-mean);

        // Probability must be positive. As mean increases then p(0) decreases.
        if (p0 > 0) {
            return new KempSmallMeanPoissonSampler(rng, p0, mean);
        }

        // This catches the edge case of a NaN mean
        throw new IllegalArgumentException(""No probability for mean: "" + mean);
    }"
rng_424_1,"    @Test
    void testInfiniteLoop_1_oe() {
        // A bad implementation whose only purpose is to force access
        // to the rarest branch.
         UniformRandomProvider bad = new UniformRandomProvider() {
                // CHECKSTYLE: stop all
                public long nextLong(long n) { return 0; }
                public long nextLong() { return Long.MAX_VALUE; }
                public int nextInt(int n) { return 0; }
                public int nextInt() { return Integer.MAX_VALUE; }
                public float nextFloat() { return 1; }
                public double nextDouble() { return 1;}
                public void nextBytes(byte[] bytes, int start, int len) {}
                public void nextBytes(byte[] bytes) {}
                public boolean nextBoolean() { return false; }
                // CHECKSTYLE: resume all
            };

        // Infinite loop (in v1.1).
        Assertions.assertThrows(StackOverflowError.class, () -> new ZigguratNormalizedGaussianSampler(bad).sample());
    }
",ZigguratNormalizedGaussianSamplerTest::testInfiniteLoop_1_oe,org.apache.commons.rng.sampling.ListSampler,"sample(UniformRandomProvider rng,
                                     List<T> collection,
                                     int k)","/**
     * Generates a list of size {@code k} whose entries are selected
     * randomly, without repetition, from the items in the given
     * {@code collection}.
     *
     * <p>
     * Sampling is without replacement; but if the source collection
     * contains identical objects, the sample may include repeats.
     * </p>
     *
     * <p>
     * Sampling uses {@link UniformRandomProvider#nextInt(int)}.
     * </p>
     *
     * @param <T> Type of the list items.
     * @param rng Generator of uniformly distributed random numbers.
     * @param collection List to be sampled from.
     * @param k Size of the returned sample.
     * @throws IllegalArgumentException if {@code k <= 0} or
     * {@code k > collection.size()}.
     * @return a shuffled sample from the source collection.
     */","public static <T> List<T> sample(UniformRandomProvider rng,
                                     List<T> collection,
                                     int k) {
        final int n = collection.size();
        final PermutationSampler p = new PermutationSampler(rng, n, k);
        final List<T> result = new ArrayList<>(k);
        final int[] index = p.sample();

        for (int i = 0; i < k; i++) {
            result.add(collection.get(index[i]));
        }

        return result;
    }"
rng_427_1,"    @Test
    void testConstructorThrowsWithNegativeScale_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
         double location = 1;
         double scale = -1e-6;
        Assertions.assertThrows(IllegalArgumentException.class, () -> LevySampler.of(rng, location, scale));
    }
",LevySamplerTest::testConstructorThrowsWithNegativeScale_1_oe,org.apache.commons.rng.sampling.distribution.LevySampler,"of(UniformRandomProvider rng,
                                 double location,
                                 double scale)","/**
     * Create a new Lévy distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param location Location of the Lévy distribution.
     * @param scale Scale of the Lévy distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code scale <= 0}
     */","public static LevySampler of(UniformRandomProvider rng,
                                 double location,
                                 double scale) {
        if (scale <= 0) {
            throw new IllegalArgumentException(""scale is not strictly positive: "" + scale);
        }
        return new LevySampler(rng, location, scale);
    }"
rng_428_1,"    @Test
    void testConstructorThrowsWithZeroScale_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
         double location = 1;
         double scale = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> LevySampler.of(rng, location, scale));
    }
",LevySamplerTest::testConstructorThrowsWithZeroScale_1_oe,org.apache.commons.rng.sampling.distribution.LevySampler,"of(UniformRandomProvider rng,
                                 double location,
                                 double scale)","/**
     * Create a new Lévy distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param location Location of the Lévy distribution.
     * @param scale Scale of the Lévy distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code scale <= 0}
     */","public static LevySampler of(UniformRandomProvider rng,
                                 double location,
                                 double scale) {
        if (scale <= 0) {
            throw new IllegalArgumentException(""scale is not strictly positive: "" + scale);
        }
        return new LevySampler(rng, location, scale);
    }"
rng_435_1,"    @Test
    void testConstructorThrowsWhenMaxIsLessThanMin_1_oe() {
         double min = PoissonSampler.PIVOT;
         double max = Math.nextDown(min);
        Assertions.assertThrows(IllegalArgumentException.class, () -> createPoissonSamplerCache(min, max));
    }
",PoissonSamplerCacheTest::testConstructorThrowsWhenMaxIsLessThanMin_1_oe,,,,
rng_441_1,"    @Test
    void testWithRangeConstructorThrowsWhenMaxIsLessThanMin_1_oe() {
         double min = PoissonSampler.PIVOT;
         double max = Math.nextDown(min);
        Assertions.assertThrows(IllegalArgumentException.class, () -> createPoissonSamplerCache().withRange(min, max));
    }
",PoissonSamplerCacheTest::testWithRangeConstructorThrowsWhenMaxIsLessThanMin_1_oe,org.apache.commons.rng.sampling.distribution.PoissonSamplerCache,"withRange(double minMean,
                                         double maxMean)","/**
     * Create a new {@link PoissonSamplerCache} with the given range
     * reusing the current cache values.
     *
     * <p>This will create a new object even if the range is smaller or the
     * same as the current cache.
     *
     * @param minMean The minimum mean covered by the cache.
     * @param maxMean The maximum mean covered by the cache.
     * @throws IllegalArgumentException if {@code maxMean < minMean}
     * @return the poisson sampler cache
     */","public PoissonSamplerCache withRange(double minMean,
                                         double maxMean) {
        if (values == null) {
            // Nothing to reuse
            return new PoissonSamplerCache(minMean, maxMean);
        }
        checkMeanRange(minMean, maxMean);

        // The cache can only be used for the LargeMeanPoissonSampler.
        if (maxMean < PoissonSampler.PIVOT) {
            return new PoissonSamplerCache(0, 0);
        }

        // Convert the mean into integers.
        // Note the minimum is clipped to the algorithm switch point.
        final int withMinN = (int) Math.floor(Math.max(minMean, PoissonSampler.PIVOT));
        final int withMaxN = (int) Math.floor(maxMean);
        final LargeMeanPoissonSamplerState[] states =
                new LargeMeanPoissonSamplerState[withMaxN - withMinN + 1];

        // Preserve values from the current array to the next
        int currentIndex;
        int nextIndex;
        if (this.minN <= withMinN) {
            // The current array starts before the new array
            currentIndex = withMinN - this.minN;
            nextIndex = 0;
        } else {
            // The new array starts before the current array
            currentIndex = 0;
            nextIndex = this.minN - withMinN;
        }
        final int length = Math.min(values.length - currentIndex, states.length - nextIndex);
        if (length > 0) {
            System.arraycopy(values, currentIndex, states, nextIndex, length);
        }

        return new PoissonSamplerCache(withMinN, withMaxN, states);
    }"
rng_445_1,"    @Test
    void testCreateSharedStateSamplerThrowsWithZeroMean_1_oe() {
         RestorableUniformRandomProvider rng =
                RandomSource.SPLIT_MIX_64.create(0L);
         PoissonSamplerCache cache = createPoissonSamplerCache();
        Assertions.assertThrows(IllegalArgumentException.class, () -> cache.createSharedStateSampler(rng, 0));
    }
",PoissonSamplerCacheTest::testCreateSharedStateSamplerThrowsWithZeroMean_1_oe,org.apache.commons.rng.sampling.distribution.PoissonSamplerCache,"createSharedStateSampler(UniformRandomProvider rng,
                                                               double mean)","/**
     * Creates a new Poisson sampler.
     *
     * <p>The returned sampler will function exactly the
     * same as {@link PoissonSampler#of(UniformRandomProvider, double)}.
     *
     * @param rng  Generator of uniformly distributed random numbers.
     * @param mean Mean.
     * @return A Poisson sampler
     * @throws IllegalArgumentException if {@code mean <= 0} or
     * {@code mean >} {@link Integer#MAX_VALUE}.
     * @since 1.4
     */","public SharedStateDiscreteSampler createSharedStateSampler(UniformRandomProvider rng,
                                                               double mean) {
        // Ensure the same functionality as the PoissonSampler by
        // using a SmallMeanPoissonSampler under the switch point.
        if (mean < PoissonSampler.PIVOT) {
            return SmallMeanPoissonSampler.of(rng, mean);
        }
        if (mean > maxN) {
            // Outside the range of the cache.
            // This avoids extra parameter checks and handles the case when
            // the cache is empty or if Math.floor(mean) is not an integer.
            return LargeMeanPoissonSampler.of(rng, mean);
        }

        // Convert the mean into an integer.
        final int n = (int) Math.floor(mean);
        if (n < minN) {
            // Outside the lower range of the cache.
            return LargeMeanPoissonSampler.of(rng, mean);
        }

        // Look in the cache for a state that can be reused.
        // Note: The cache is offset by minN.
        final int index = n - minN;
        final LargeMeanPoissonSamplerState state = values[index];
        if (state == null) {
            // Create a sampler and store the state for reuse.
            // Do not worry about thread contention
            // as the state is effectively immutable.
            // If recomputed and replaced it will the same.
            final LargeMeanPoissonSampler sampler = new LargeMeanPoissonSampler(rng, mean);
            values[index] = sampler.getState();
            return sampler;
        }
        // Compute the remaining fraction of the mean
        final double lambdaFractional = mean - n;
        return new LargeMeanPoissonSampler(rng, state, lambdaFractional);
    }"
rng_446_1,"    @Test
    void testCreateSharedStateSamplerThrowsWithNonIntegerMean_1_oe() {
         RestorableUniformRandomProvider rng =
                RandomSource.SPLIT_MIX_64.create(0L);
         PoissonSamplerCache cache = createPoissonSamplerCache();
         double mean = Integer.MAX_VALUE + 1.0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> cache.createSharedStateSampler(rng, mean));
    }
",PoissonSamplerCacheTest::testCreateSharedStateSamplerThrowsWithNonIntegerMean_1_oe,org.apache.commons.rng.sampling.distribution.PoissonSamplerCache,"createSharedStateSampler(UniformRandomProvider rng,
                                                               double mean)","/**
     * Creates a new Poisson sampler.
     *
     * <p>The returned sampler will function exactly the
     * same as {@link PoissonSampler#of(UniformRandomProvider, double)}.
     *
     * @param rng  Generator of uniformly distributed random numbers.
     * @param mean Mean.
     * @return A Poisson sampler
     * @throws IllegalArgumentException if {@code mean <= 0} or
     * {@code mean >} {@link Integer#MAX_VALUE}.
     * @since 1.4
     */","public SharedStateDiscreteSampler createSharedStateSampler(UniformRandomProvider rng,
                                                               double mean) {
        // Ensure the same functionality as the PoissonSampler by
        // using a SmallMeanPoissonSampler under the switch point.
        if (mean < PoissonSampler.PIVOT) {
            return SmallMeanPoissonSampler.of(rng, mean);
        }
        if (mean > maxN) {
            // Outside the range of the cache.
            // This avoids extra parameter checks and handles the case when
            // the cache is empty or if Math.floor(mean) is not an integer.
            return LargeMeanPoissonSampler.of(rng, mean);
        }

        // Convert the mean into an integer.
        final int n = (int) Math.floor(mean);
        if (n < minN) {
            // Outside the lower range of the cache.
            return LargeMeanPoissonSampler.of(rng, mean);
        }

        // Look in the cache for a state that can be reused.
        // Note: The cache is offset by minN.
        final int index = n - minN;
        final LargeMeanPoissonSamplerState state = values[index];
        if (state == null) {
            // Create a sampler and store the state for reuse.
            // Do not worry about thread contention
            // as the state is effectively immutable.
            // If recomputed and replaced it will the same.
            final LargeMeanPoissonSampler sampler = new LargeMeanPoissonSampler(rng, mean);
            values[index] = sampler.getState();
            return sampler;
        }
        // Compute the remaining fraction of the mean
        final double lambdaFractional = mean - n;
        return new LargeMeanPoissonSampler(rng, state, lambdaFractional);
    }"
