id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
jexl_270_2,"    @Test
    public void testVarStmt_2_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
    }
    }",AnnotationTest::testVarStmt_2_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_270_4,"    @Test
    public void testVarStmt_4_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
            Assert.assertNull(r);
    }
    }",AnnotationTest::testVarStmt_4_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_270_6,"    @Test
    public void testVarStmt_6_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
    }
    }",AnnotationTest::testVarStmt_6_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_270_8,"    @Test
    public void testVarStmt_8_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
        } catch (final JexlException.Variable xjexl) {
        }
        options.setSafe(true);

        r = null;
        try {
            r = e.execute(jc, false, false);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""should not have thrown"");
    }
    }",AnnotationTest::testVarStmt_8_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_270_9,"    @Test
    public void testVarStmt_9_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
        } catch (final JexlException.Variable xjexl) {
        }
        options.setSafe(true);

        r = null;
        try {
            r = e.execute(jc, false, false);
        } catch (final JexlException.Variable xjexl) {
        }
        Assert.assertTrue(options.isStrict());
    }",AnnotationTest::testVarStmt_9_oe,org.apache.commons.jexl3.JexlOptions,isStrict(),"/**
     * Checks whether the engine considers unknown variables, methods and
     * constructors as errors during evaluation.
     * @return true if strict, false otherwise
     */","public boolean isStrict() {
        return isSet(STRICT, flags);
    }"
jexl_270_10,"    @Test
    public void testVarStmt_10_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
        } catch (final JexlException.Variable xjexl) {
        }
        options.setSafe(true);

        r = null;
        try {
            r = e.execute(jc, false, false);
        } catch (final JexlException.Variable xjexl) {
        }
        e = JEXL.createScript(""@scale(5) 42;"");
        r = e.execute(jc);
        Assert.assertEquals(42, r);
    }",AnnotationTest::testVarStmt_10_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_270_11,"    @Test
    public void testVarStmt_11_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
        } catch (final JexlException.Variable xjexl) {
        }
        options.setSafe(true);

        r = null;
        try {
            r = e.execute(jc, false, false);
        } catch (final JexlException.Variable xjexl) {
        }
        e = JEXL.createScript(""@scale(5) 42;"");
        r = e.execute(jc);
        Assert.assertTrue(options.isStrict());
    }",AnnotationTest::testVarStmt_11_oe,org.apache.commons.jexl3.JexlOptions,isStrict(),"/**
     * Checks whether the engine considers unknown variables, methods and
     * constructors as errors during evaluation.
     * @return true if strict, false otherwise
     */","public boolean isStrict() {
        return isSet(STRICT, flags);
    }"
jexl_270_12,"    @Test
    public void testVarStmt_12_oe() throws Exception {
        final OptAnnotationContext jc = new OptAnnotationContext();
        final JexlOptions options = jc.getEngineOptions();
        jc.getEngineOptions().set(JEXL);
        options.setSharedInstance(true);
        JexlScript e;
        Object r;
        e = JEXL.createScript(""(s, v)->{ @strict(s) @silent(v) var x = y ; 42; }"");

        try {
            r = e.execute(jc, false, true);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        options.setSafe(false);
        try {
            r = e.execute(jc, true, false);
        } catch (final JexlException.Variable xjexl) {
        }

        r = null;
        try {
            r = e.execute(jc, true, true);
        } catch (final JexlException.Variable xjexl) {
        }
        options.setSafe(true);

        r = null;
        try {
            r = e.execute(jc, false, false);
        } catch (final JexlException.Variable xjexl) {
        }
        e = JEXL.createScript(""@scale(5) 42;"");
        r = e.execute(jc);
        Assert.assertEquals(5, options.getMathScale());
    }",AnnotationTest::testVarStmt_12_oe,org.apache.commons.jexl3.JexlOptions,getMathScale(),"/**
     * The BigDecimal scale used for comparison and coercion operations.
     * @return the scale
     */","public int getMathScale() {
        return mathScale;
    }"
jexl_277_2,"    @Test
    public void testWrappedEx_2_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final JexlExpression e = jexl.createExpression(""npe()"");
        final JexlContext jc = new ObjectContext<ThrowNPE>(jexl, new ThrowNPE());
        try {
            e.evaluate(jc);
        } catch (final JexlException xany) {
            final Throwable xth = xany.getCause();
            Assert.assertEquals(NullPointerException.class, xth.getClass());
    }
    }",ExceptionTest::testWrappedEx_2_oe,org.apache.commons.jexl3.JexlExpression,evaluate(JexlContext context),"/**
     * Evaluates the expression with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this evaluation
     * @throws JexlException on any error
     */",Object evaluate(JexlContext context);
jexl_278_2,"    @Test
    public void testWrappedExmore_2_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final ThrowNPE npe = new ThrowNPE();
        try {
            final Object r = jexl.getProperty(npe, ""foo"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
            Assert.assertNull(xth);
    }
    }",ExceptionTest::testWrappedExmore_2_oe,org.apache.commons.jexl3.JexlEngine,"getProperty(Object bean, String expr)","/**
     * Accesses properties of a bean using an expression.
     * <p>
     * jexl.get(myobject, ""foo.bar""); should equate to
     * myobject.getFoo().getBar(); (or myobject.getFoo().get(""bar""))
     * </p>
     * <p>
     * If the JEXL engine is silent, errors will be logged through its logger as warning.
     * </p>
     *
     * @param bean the bean to get properties from
     * @param expr the property expression
     * @return the value of the property
     * @throws JexlException if there is an error parsing the expression or during evaluation
     */","public abstract Object getProperty(Object bean, String expr);"
jexl_278_4,"    @Test
    public void testWrappedExmore_4_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final ThrowNPE npe = new ThrowNPE();
        try {
            final Object r = jexl.getProperty(npe, ""foo"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.setProperty(npe, ""foo"", 42);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
            Assert.assertNull(xth);
    }
    }",ExceptionTest::testWrappedExmore_4_oe,org.apache.commons.jexl3.JexlEngine,"void setProperty(Object bean, String expr, Object value)","/**
     * Assign properties of a bean using an expression.
     * <p>
     * jexl.set(myobject, ""foo.bar"", 10); should equate to
     * myobject.getFoo().setBar(10); (or myobject.getFoo().put(""bar"", 10) )
     * </p>
     * <p>
     * If the JEXL engine is silent, errors will be logged through its logger as warning.
     * </p>
     *
     * @param bean  the bean to set properties in
     * @param expr  the property expression
     * @param value the value of the property
     * @throws JexlException if there is an error parsing the expression or during evaluation
     */","public abstract void setProperty(Object bean, String expr, Object value);"
jexl_278_5,"    @Test
    public void testWrappedExmore_5_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final ThrowNPE npe = new ThrowNPE();
        try {
            final Object r = jexl.getProperty(npe, ""foo"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.setProperty(npe, ""foo"", 42);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }

        final boolean b = (Boolean) jexl.getProperty(npe, ""fail"");
        Assert.assertFalse(b);
    }",ExceptionTest::testWrappedExmore_5_oe,org.apache.commons.jexl3.JexlEngine,"getProperty(Object bean, String expr)","/**
     * Accesses properties of a bean using an expression.
     * <p>
     * jexl.get(myobject, ""foo.bar""); should equate to
     * myobject.getFoo().getBar(); (or myobject.getFoo().get(""bar""))
     * </p>
     * <p>
     * If the JEXL engine is silent, errors will be logged through its logger as warning.
     * </p>
     *
     * @param bean the bean to get properties from
     * @param expr the property expression
     * @return the value of the property
     * @throws JexlException if there is an error parsing the expression or during evaluation
     */","public abstract Object getProperty(Object bean, String expr);"
jexl_278_7,"    @Test
    public void testWrappedExmore_7_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final ThrowNPE npe = new ThrowNPE();
        try {
            final Object r = jexl.getProperty(npe, ""foo"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.setProperty(npe, ""foo"", 42);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }

        final boolean b = (Boolean) jexl.getProperty(npe, ""fail"");
        try {
            jexl.setProperty(npe, ""fail"", false);
            jexl.setProperty(npe, ""fail"", true);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
            Assert.assertEquals(NullPointerException.class, xth.getClass());
    }
    }",ExceptionTest::testWrappedExmore_7_oe,org.apache.commons.jexl3.JexlEngine,"void setProperty(Object bean, String expr, Object value)","/**
     * Assign properties of a bean using an expression.
     * <p>
     * jexl.set(myobject, ""foo.bar"", 10); should equate to
     * myobject.getFoo().setBar(10); (or myobject.getFoo().put(""bar"", 10) )
     * </p>
     * <p>
     * If the JEXL engine is silent, errors will be logged through its logger as warning.
     * </p>
     *
     * @param bean  the bean to set properties in
     * @param expr  the property expression
     * @param value the value of the property
     * @throws JexlException if there is an error parsing the expression or during evaluation
     */","public abstract void setProperty(Object bean, String expr, Object value);"
jexl_278_9,"    @Test
    public void testWrappedExmore_9_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final ThrowNPE npe = new ThrowNPE();
        try {
            final Object r = jexl.getProperty(npe, ""foo"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.setProperty(npe, ""foo"", 42);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }

        final boolean b = (Boolean) jexl.getProperty(npe, ""fail"");
        try {
            jexl.setProperty(npe, ""fail"", false);
            jexl.setProperty(npe, ""fail"", true);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.getProperty(npe, ""fail"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
            Assert.assertEquals(NullPointerException.class, xth.getClass());
    }
    }",ExceptionTest::testWrappedExmore_9_oe,org.apache.commons.jexl3.JexlEngine,"getProperty(Object bean, String expr)","/**
     * Accesses properties of a bean using an expression.
     * <p>
     * jexl.get(myobject, ""foo.bar""); should equate to
     * myobject.getFoo().getBar(); (or myobject.getFoo().get(""bar""))
     * </p>
     * <p>
     * If the JEXL engine is silent, errors will be logged through its logger as warning.
     * </p>
     *
     * @param bean the bean to get properties from
     * @param expr the property expression
     * @return the value of the property
     * @throws JexlException if there is an error parsing the expression or during evaluation
     */","public abstract Object getProperty(Object bean, String expr);"
jexl_278_11,"    @Test
    public void testWrappedExmore_11_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final ThrowNPE npe = new ThrowNPE();
        try {
            final Object r = jexl.getProperty(npe, ""foo"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.setProperty(npe, ""foo"", 42);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }

        final boolean b = (Boolean) jexl.getProperty(npe, ""fail"");
        try {
            jexl.setProperty(npe, ""fail"", false);
            jexl.setProperty(npe, ""fail"", true);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.getProperty(npe, ""fail"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }

        try {
            jexl.invokeMethod(npe, ""foo"", 42);
        } catch (final JexlException.Method xany) {
            final Throwable xth = xany.getCause();
            Assert.assertNull(xth);
    }
    }",ExceptionTest::testWrappedExmore_11_oe,org.apache.commons.jexl3.JexlEngine,"invokeMethod(Object obj, String meth, Object... args)","/**
     * Invokes an object's method by name and arguments.
     *
     * @param obj  the method's invoker object
     * @param meth the method's name
     * @param args the method's arguments
     * @return the method returned value or null if it failed and engine is silent
     * @throws JexlException if method could not be found or failed and engine is not silent
     */","public abstract Object invokeMethod(Object obj, String meth, Object... args);"
jexl_278_13,"    @Test
    public void testWrappedExmore_13_oe() throws Exception {
        final JexlEngine jexl = new Engine();
        final ThrowNPE npe = new ThrowNPE();
        try {
            final Object r = jexl.getProperty(npe, ""foo"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.setProperty(npe, ""foo"", 42);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }

        final boolean b = (Boolean) jexl.getProperty(npe, ""fail"");
        try {
            jexl.setProperty(npe, ""fail"", false);
            jexl.setProperty(npe, ""fail"", true);
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.getProperty(npe, ""fail"");
        } catch (final JexlException.Property xany) {
            final Throwable xth = xany.getCause();
        }

        try {
            jexl.invokeMethod(npe, ""foo"", 42);
        } catch (final JexlException.Method xany) {
            final Throwable xth = xany.getCause();
        }
        try {
            jexl.invokeMethod(npe, ""npe"");
        } catch (final JexlException.Method xany) {
            final Throwable xth = xany.getCause();
            Assert.assertEquals(NullPointerException.class, xth.getClass());
    }
    }",ExceptionTest::testWrappedExmore_13_oe,org.apache.commons.jexl3.JexlEngine,"invokeMethod(Object obj, String meth, Object... args)","/**
     * Invokes an object's method by name and arguments.
     *
     * @param obj  the method's invoker object
     * @param meth the method's name
     * @param args the method's arguments
     * @return the method returned value or null if it failed and engine is silent
     * @throws JexlException if method could not be found or failed and engine is not silent
     */","public abstract Object invokeMethod(Object obj, String meth, Object... args);"
jexl_279_2,"    @Test
    public void testEx_2_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e * 6"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""variable 'c.e'"") > 0);
    }
    }",ExceptionTest::testEx_2_oe,org.apache.commons.jexl3.internal.introspection.ArrayListWrapper,indexOf(final Object o),,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }"
jexl_279_4,"    @Test
    public void testEx_4_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e * 6"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(true);
        ctxt.set(""c.e"", null);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""variable 'c.e'"") > 0);
    }
    }",ExceptionTest::testEx_4_oe,org.apache.commons.jexl3.internal.introspection.ArrayListWrapper,indexOf(final Object o),,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }"
jexl_279_5,"    @Test
    public void testEx_5_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e * 6"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(true);
        ctxt.set(""c.e"", null);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(false);
        try {
            /* Object o = */ e.evaluate(ctxt);

        } catch (final JexlException xjexl) {
            Assert.fail(""c.e in expr should not throw"");
    }
    }",ExceptionTest::testEx_5_oe,org.apache.commons.jexl3.JexlOptions,void setStrictArithmetic(final boolean stricta),"/**
     * Sets the strict arithmetic flag.
     * @param stricta true or false
     */","public void setStrictArithmetic(final boolean stricta) {
        this.strictArithmetic = stricta;
    }"
jexl_279_7,"    @Test
    public void testEx_7_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e * 6"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(true);
        ctxt.set(""c.e"", null);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(false);
        try {
            /* Object o = */ e.evaluate(ctxt);

        } catch (final JexlException xjexl) {
        }

        ctxt.set(""c"", ""{ 'a' : 3, 'b' : 5}"");
        ctxt.set(""e"", Integer.valueOf(2));
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Property xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""property 'e"") > 0);
    }
    }",ExceptionTest::testEx_7_oe,org.apache.commons.jexl3.internal.introspection.ArrayListWrapper,indexOf(final Object o),,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }"
jexl_280_2,"    @Test
    public void testExVar_2_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlScript e = jexl.createScript(""(x)->{ x * 6 }"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        options.setStrictArithmetic(true);
        try {
            /* Object o = */ e.execute(ctxt);
        } catch (final JexlException xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""null"") > 0);
    }
    }",ExceptionTest::testExVar_2_oe,org.apache.commons.jexl3.internal.introspection.ArrayListWrapper,indexOf(final Object o),,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }"
jexl_280_3,"    @Test
    public void testExVar_3_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlScript e = jexl.createScript(""(x)->{ x * 6 }"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        options.setStrictArithmetic(true);
        try {
            /* Object o = */ e.execute(ctxt);
        } catch (final JexlException xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(false);
        try {
            final Object o = e.execute(ctxt, (Object) null);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""arithmetic allows null operands, should not throw"");
    }
    }",ExceptionTest::testExVar_3_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_281_2,"    @Test
    public void testExMethod_2_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e.foo()"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""variable 'c.e'"") > 0);
    }
    }",ExceptionTest::testExMethod_2_oe,org.apache.commons.jexl3.internal.introspection.ArrayListWrapper,indexOf(final Object o),,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }"
jexl_281_4,"    @Test
    public void testExMethod_4_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e.foo()"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
        }

        options.setStrictArithmetic(true);
        ctxt.set(""c.e"", null);
        try {
            /* Object o = */ e.evaluate(ctxt);
        } catch (final JexlException xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""variable 'c.e'"") > 0);
    }
    }",ExceptionTest::testExMethod_4_oe,org.apache.commons.jexl3.internal.introspection.ArrayListWrapper,indexOf(final Object o),,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }"
jexl_282_2,"    @Test
    public void testFuture_2_oe() throws Exception {
        final JexlScript e = JEXL.createScript(""while(true);"");
        final FutureTask<Object> future = new FutureTask<Object>(e.callable(null));

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        executor.submit(future);
        Object t = 42;
        try {
            t = future.get(100, TimeUnit.MILLISECONDS);
        } catch (final TimeoutException xtimeout) {
            future.cancel(true);
        } finally {
            executor.shutdown();
        }

        Assert.assertTrue(future.isCancelled());
    }",ScriptCallableTest::testFuture_2_oe,org.apache.commons.jexl3.internal.InterpreterBase,isCancelled(),"/**
     * Checks whether this interpreter execution was cancelled due to thread interruption.
     * @return true if cancelled, false otherwise
     */","protected boolean isCancelled() {
        return cancelled.get() | Thread.currentThread().isInterrupted();
    }"
jexl_282_3,"    @Test
    public void testFuture_3_oe() throws Exception {
        final JexlScript e = JEXL.createScript(""while(true);"");
        final FutureTask<Object> future = new FutureTask<Object>(e.callable(null));

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        executor.submit(future);
        Object t = 42;
        try {
            t = future.get(100, TimeUnit.MILLISECONDS);
        } catch (final TimeoutException xtimeout) {
            future.cancel(true);
        } finally {
            executor.shutdown();
        }

        Assert.assertEquals(42, t);
    }",ScriptCallableTest::testFuture_3_oe,org.apache.commons.jexl3.internal.InterpreterBase,cancel(),"/**
     * Cancels this evaluation, setting the cancel flag that will result in a JexlException.Cancel to be thrown.
     * @return false if already cancelled, true otherwise
     */","protected  boolean cancel() {
        return cancelled.compareAndSet(false, true);
    }"
