id,test_prefix,test_name,focal_methods,docstrings
commons-net_83,"public void testFTPClientConfigString_oe() {
        final FTPClientConfig config = new FTPClientConfig(FTPClientConfig.SYST_VMS);
        assertEquals(FTPClientConfig.SYST_VMS, config.getServerSystemKey());
        assertNull(config.getDefaultDateFormatStr());
        assertNull(config.getRecentDateFormatStr());
        assertNull(config.getShortMonthNames());
        assertNull(config.getServerTimeZoneId());
        assertNull(config.getServerLanguageCode());
    }",FTPClientConfigTest::testFTPClientConfigString_oe,"public String getServerSystemKey() {
        return serverSystemKey;
    }

public String getDefaultDateFormatStr() {
        return defaultDateFormatStr;
    }

public String getRecentDateFormatStr() {
        return recentDateFormatStr;
    }

public String getShortMonthNames() {
        return shortMonthNames;
    }

public String getServerTimeZoneId() {
        return serverTimeZoneId;
    }

public String getServerLanguageCode() {
        return serverLanguageCode;
    }","/**
     * Getter for the serverSystemKey property.  This property
     * specifies the general type of server to which the client connects.
     * Should be either one of the <code>FTPClientConfig.SYST_*</code> codes
     * or else the fully qualified class name of a parser implementing both
     * the <code>FTPFileEntryParser</code> and <code>Configurable</code>
     * interfaces.
     * @return Returns the serverSystemKey property.
     */

/**
     * getter for the {@link  #setDefaultDateFormatStr(String)  defaultDateFormatStr}
     * property.
     * @return Returns the defaultDateFormatStr property.
     */

/**
     * getter for the {@link  #setRecentDateFormatStr(String)  recentDateFormatStr} property.
     * @return Returns the recentDateFormatStr property.
     */

/**
     * <p>
     * getter for the {@link  #setShortMonthNames(String)  shortMonthNames}
     * property.
     * </p>
     * @return Returns the shortMonthNames.
     */

/**
     * getter for the {@link  #setServerTimeZoneId(String)  serverTimeZoneId} property.
     * @return Returns the serverTimeZoneId property.
     */

/**
     * <p>
     * getter for the {@link  #setServerLanguageCode(String)  serverLanguageCode} property.
     * </p>
     * @return Returns the serverLanguageCode property.
     */"
commons-net_84,"public void testFTPClientConfigStringStringStringStringStringString_oe() {
        final FTPClientConfig conf = new FTPClientConfig(A,B,C,D,E,F);

        assertEquals(""A"", conf.getServerSystemKey());
        assertEquals(""B"", conf.getDefaultDateFormatStr());
        assertEquals(""C"", conf.getRecentDateFormatStr());
        assertEquals(""E"", conf.getShortMonthNames());
        assertEquals(""F"", conf.getServerTimeZoneId());
        assertEquals(""D"", conf.getServerLanguageCode());
    }",FTPClientConfigTest::testFTPClientConfigStringStringStringStringStringString_oe,"public String getServerSystemKey() {
        return serverSystemKey;
    }

public String getDefaultDateFormatStr() {
        return defaultDateFormatStr;
    }

public String getRecentDateFormatStr() {
        return recentDateFormatStr;
    }

public String getShortMonthNames() {
        return shortMonthNames;
    }

public String getServerTimeZoneId() {
        return serverTimeZoneId;
    }

public String getServerLanguageCode() {
        return serverLanguageCode;
    }","/**
     * Getter for the serverSystemKey property.  This property
     * specifies the general type of server to which the client connects.
     * Should be either one of the <code>FTPClientConfig.SYST_*</code> codes
     * or else the fully qualified class name of a parser implementing both
     * the <code>FTPFileEntryParser</code> and <code>Configurable</code>
     * interfaces.
     * @return Returns the serverSystemKey property.
     */

/**
     * getter for the {@link  #setDefaultDateFormatStr(String)  defaultDateFormatStr}
     * property.
     * @return Returns the defaultDateFormatStr property.
     */

/**
     * getter for the {@link  #setRecentDateFormatStr(String)  recentDateFormatStr} property.
     * @return Returns the recentDateFormatStr property.
     */

/**
     * <p>
     * getter for the {@link  #setShortMonthNames(String)  shortMonthNames}
     * property.
     * </p>
     * @return Returns the shortMonthNames.
     */

/**
     * getter for the {@link  #setServerTimeZoneId(String)  serverTimeZoneId} property.
     * @return Returns the serverTimeZoneId property.
     */

/**
     * <p>
     * getter for the {@link  #setServerLanguageCode(String)  serverLanguageCode} property.
     * </p>
     * @return Returns the serverLanguageCode property.
     */"
commons-net_87,"public void testParseClient_oe() {
        for (int i = 0; i < TESTS.length; i += 2) {
            assertEquals(""Failed to parse"", TESTS[i + 1], FTPClient.parsePathname(TESTS[i]));
        }
    }",FTPClientTest::testParseClient_oe,"static String parsePathname(final String reply)
    {
        final String param = reply.substring(REPLY_CODE_LEN + 1);
        if (param.startsWith(""\"""")) {
            final StringBuilder sb = new StringBuilder();
            boolean quoteSeen = false;
            // start after initial quote
            for(int i=1; i < param.length(); i++) {
                final char ch = param.charAt(i);
                if (ch=='""') {
                    if (quoteSeen) {
                        sb.append(ch);
                        quoteSeen=false;
                    } else {
                        // don't output yet, in case doubled
                        quoteSeen=true;
                    }
                } else {
                    if (quoteSeen) { // found lone trailing quote within string
                        return sb.toString();
                    }
                    sb.append(ch); // just another character
                }
            }
            if (quoteSeen) { // found lone trailing quote at end of string
                return sb.toString();
            }
        }
        // malformed reply, return all after reply code and space
        return param;
    }",
commons-net_89,"public void testParserCachingNullKey_oe() throws Exception {
        final LocalClient client = new LocalClient();
        client.setSystemType(FTPClientConfig.SYST_UNIX);
        assertNull(client.getEntryParser());
        client.createParser(null);
        final FTPFileEntryParser entryParser = client.getEntryParser();
        assertNotNull(entryParser);
        client.createParser(null);
        assertSame(entryParser,client.getEntryParser());// parser was cached client.setSystemType(FTPClientConfig.SYST_NT);
        client.createParser(null);
        assertSame(entryParser, client.getEntryParser()); // parser was cached
    }",FTPClientTest::testParserCachingNullKey_oe,"FTPFileEntryParser getEntryParser() {
        return entryParser;
    }",
commons-net_90,"public void testUnparseableFiles_oe() throws Exception {
        final ByteArrayOutputStream baos = new ByteArrayOutputStream();
        baos.write(""-rwxr-xr-x   2 root     root         4096 Mar  2 15:13 zxbox"".getBytes());
        baos.write(new byte[]{'\r','\n'});
        baos.write(""zrwxr-xr-x   2 root     root         4096 Mar  2 15:13 zxbox"".getBytes());
        baos.write(new byte[]{'\r','\n'});
        final FTPFileEntryParser parser = new UnixFTPEntryParser();
        final FTPClientConfig config = new FTPClientConfig();
        FTPListParseEngine engine = new FTPListParseEngine(parser, config);
        config.setUnparseableEntries(false);
        engine.readServerList(new ByteArrayInputStream(baos.toByteArray()), null); // use default encoding
        FTPFile[] files = engine.getFiles();
        assertEquals(1, files.length);
        config.setUnparseableEntries(true);
        engine = new FTPListParseEngine(parser, config );
        engine.readServerList(new ByteArrayInputStream(baos.toByteArray()), null); // use default encoding
        files = engine.getFiles();
        assertEquals(2, files.length);
    }",FTPClientTest::testUnparseableFiles_oe,"public FTPFile[] getFiles()
    throws IOException // TODO remove; not actually thrown
    {
        return getFiles(FTPFileFilters.NON_NULL);
    }","/**
     * Returns an array of FTPFile objects containing the whole list of
     * files returned by the server as read by this object's parser.
     *
     * @return an array of FTPFile objects containing the whole list of
     *         files returned by the server as read by this object's parser.
     * None of the entries will be null
     * @throws IOException - not ever thrown, may be removed in a later release
     */"
commons-net_91,"public void testParsePassiveModeReplyForLocalAddressWithNatWorkaround_oe() throws Exception {
        final FTPClient client = new PassiveNatWorkAroundLocalClient(""8.8.8.8"");
        client._parsePassiveModeReply(""227 Entering Passive Mode (172,16,204,138,192,22)."");
        assertEquals(""8.8.8.8"", client.getPassiveHost());
    }",FTPClientTest::testParsePassiveModeReplyForLocalAddressWithNatWorkaround_oe,"public String getPassiveHost()
    {
        return passiveHost;
    }","/**
     * Returns the hostname or IP address (in the form of a string) returned
     * by the server when entering passive mode.  If not in passive mode,
     * returns null.  This method only returns a valid value AFTER a
     * data connection has been opened after a call to
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     * This is because FTPClient sends a PASV command to the server only
     * just before opening a data connection, and not when you call
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     *
     * @return The passive host name if in passive mode, otherwise null.
     */"
commons-net_92,"public void testParsePassiveModeReplyForNonLocalAddressWithNatWorkaround_oe() throws Exception {
        final FTPClient client = new PassiveNatWorkAroundLocalClient(""8.8.8.8"");
        client._parsePassiveModeReply(""227 Entering Passive Mode (8,8,4,4,192,22)."");
        assertEquals(""8.8.4.4"", client.getPassiveHost());
    }",FTPClientTest::testParsePassiveModeReplyForNonLocalAddressWithNatWorkaround_oe,"public String getPassiveHost()
    {
        return passiveHost;
    }","/**
     * Returns the hostname or IP address (in the form of a string) returned
     * by the server when entering passive mode.  If not in passive mode,
     * returns null.  This method only returns a valid value AFTER a
     * data connection has been opened after a call to
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     * This is because FTPClient sends a PASV command to the server only
     * just before opening a data connection, and not when you call
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     *
     * @return The passive host name if in passive mode, otherwise null.
     */"
commons-net_95,"public void testParsePassiveModeReplyForLocalAddressWithoutNatWorkaroundStrategy_oe() throws Exception {
        final FTPClient client = new PassiveNatWorkAroundLocalClient(""8.8.8.8"");
        client.setPassiveNatWorkaroundStrategy(null);
        client._parsePassiveModeReply(""227 Entering Passive Mode (172,16,204,138,192,22)."");
        assertEquals(""172.16.204.138"", client.getPassiveHost());
    }",FTPClientTest::testParsePassiveModeReplyForLocalAddressWithoutNatWorkaroundStrategy_oe,"public String getPassiveHost()
    {
        return passiveHost;
    }","/**
     * Returns the hostname or IP address (in the form of a string) returned
     * by the server when entering passive mode.  If not in passive mode,
     * returns null.  This method only returns a valid value AFTER a
     * data connection has been opened after a call to
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     * This is because FTPClient sends a PASV command to the server only
     * just before opening a data connection, and not when you call
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     *
     * @return The passive host name if in passive mode, otherwise null.
     */"
commons-net_96,"public void testParsePassiveModeReplyForNonLocalAddressWithoutNatWorkaroundStrategy_oe() throws Exception {
        final FTPClient client = new PassiveNatWorkAroundLocalClient(""8.8.8.8"");
        client.setPassiveNatWorkaroundStrategy(null);
        client._parsePassiveModeReply(""227 Entering Passive Mode (8,8,4,4,192,22)."");
        assertEquals(""8.8.4.4"", client.getPassiveHost());
    }",FTPClientTest::testParsePassiveModeReplyForNonLocalAddressWithoutNatWorkaroundStrategy_oe,"public String getPassiveHost()
    {
        return passiveHost;
    }","/**
     * Returns the hostname or IP address (in the form of a string) returned
     * by the server when entering passive mode.  If not in passive mode,
     * returns null.  This method only returns a valid value AFTER a
     * data connection has been opened after a call to
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     * This is because FTPClient sends a PASV command to the server only
     * just before opening a data connection, and not when you call
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     *
     * @return The passive host name if in passive mode, otherwise null.
     */"
commons-net_97,"public void testParsePassiveModeReplyForLocalAddressWithSimpleNatWorkaroundStrategy_oe() throws Exception {
        final FTPClient client = new PassiveNatWorkAroundLocalClient(""8.8.8.8"");
        client.setPassiveNatWorkaroundStrategy(new FTPClient.HostnameResolver() {
            @Override
            public String resolve(final String hostname) throws UnknownHostException {
                return ""4.4.4.4"";
            }

        });
        client._parsePassiveModeReply(""227 Entering Passive Mode (172,16,204,138,192,22)."");
        assertEquals(""4.4.4.4"", client.getPassiveHost());
    }",FTPClientTest::testParsePassiveModeReplyForLocalAddressWithSimpleNatWorkaroundStrategy_oe,"public String getPassiveHost()
    {
        return passiveHost;
    }","/**
     * Returns the hostname or IP address (in the form of a string) returned
     * by the server when entering passive mode.  If not in passive mode,
     * returns null.  This method only returns a valid value AFTER a
     * data connection has been opened after a call to
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     * This is because FTPClient sends a PASV command to the server only
     * just before opening a data connection, and not when you call
     * {@link #enterLocalPassiveMode enterLocalPassiveMode()}.
     *
     * @return The passive host name if in passive mode, otherwise null.
     */"
commons-net_98,"@Test
    public void testToString_oe() {
        assertNotNull(header);
        assertEquals(""From: from@here.invalid\nTo: to@there.invalid\nSubject: Test email\n\n"", checkDate(header.toString()));
    }",SimpleSMTPHeaderTestCase::testToString_oe,,
commons-net_99,"@Test
    public void testToStringNoSubject_oe() {
        final SimpleSMTPHeader hdr = new SimpleSMTPHeader(""from@here.invalid"", ""to@there.invalid"", null);
        assertNotNull(hdr);
        assertEquals(""From: from@here.invalid\nTo: to@there.invalid\n\n"", checkDate(hdr.toString()));
    }",SimpleSMTPHeaderTestCase::testToStringNoSubject_oe,,
commons-net_100,"@Test
    public void testToStringNoTo_oe() {
        final SimpleSMTPHeader hdr = new SimpleSMTPHeader(""from@here.invalid"", null, null);
        assertNotNull(hdr);
        assertEquals(""From: from@here.invalid\n\n"", checkDate(hdr.toString()));
    }",SimpleSMTPHeaderTestCase::testToStringNoTo_oe,,
commons-net_101,"@Test
    public void testToStringAddHeader_oe() {
        final SimpleSMTPHeader hdr = new SimpleSMTPHeader(""from@here.invalid"", null, null);
        assertNotNull(hdr);
        hdr.addHeaderField(""X-Header1"", ""value 1"");
        hdr.addHeaderField(""X-Header2"", ""value 2"");
        assertEquals(""X-Header1: value 1\nX-Header2: value 2\nFrom: from@here.invalid\n\n"", checkDate(hdr.toString()));
    }",SimpleSMTPHeaderTestCase::testToStringAddHeader_oe,"

public void addHeaderField(final String headerField, final String value)
    {
        if (!hasHeaderDate && ""Date"".equals(headerField)) {
            hasHeaderDate = true;
        }
        headerFields.append(headerField);
        headerFields.append("": "");
        headerFields.append(value);
        headerFields.append('\n');
    }","

/**
     * Adds an arbitrary header field with the given value to the article
     * header.  These headers will be written before the From, To, Subject, and
     * Cc fields when the SimpleSMTPHeader is convertered to a string.
     * An example use would be:
     * <pre>
     * header.addHeaderField(""Organization"", ""Foobar, Inc."");
     * </pre>
     * <p>
     * @param headerField  The header field to add, not including the colon.
     * @param value  The value of the added header field.
     */"
commons-net_102,"@Test
    public void testToStringAddHeaderDate_oe() {
        final SimpleSMTPHeader hdr = new SimpleSMTPHeader(""from@here.invalid"", null, null);
        assertNotNull(hdr);
        hdr.addHeaderField(""Date"", ""dummy date"");
        assertEquals(""Date: dummy date\nFrom: from@here.invalid\n\n"", hdr.toString());
    }",SimpleSMTPHeaderTestCase::testToStringAddHeaderDate_oe,"

public void addHeaderField(final String headerField, final String value)
    {
        if (!hasHeaderDate && ""Date"".equals(headerField)) {
            hasHeaderDate = true;
        }
        headerFields.append(headerField);
        headerFields.append("": "");
        headerFields.append(value);
        headerFields.append('\n');
    }","

/**
     * Adds an arbitrary header field with the given value to the article
     * header.  These headers will be written before the From, To, Subject, and
     * Cc fields when the SimpleSMTPHeader is convertered to a string.
     * An example use would be:
     * <pre>
     * header.addHeaderField(""Organization"", ""Foobar, Inc."");
     * </pre>
     * <p>
     * @param headerField  The header field to add, not including the colon.
     * @param value  The value of the added header field.
     */"
commons-net_103,"@Test
    public void checkGenerator_oe() {
        final IMAP imap = new IMAP();
        final String initial = imap.generateCommandID();
        int expected = 1;
        for(int j=0; j < initial.length(); j++) {
            expected *= 26; // letters in alphabet
        }
        int i=0;
        boolean matched=false;
        while(i <= expected+10) { // don't loop forever, but allow it to pass go!
            i++;
            final String s = imap.generateCommandID();
            matched = initial.equals(s);
            if (matched) { // we've wrapped around completely
                break;
            }
        }
        Assert.assertEquals(expected, i);
        Assert.assertTrue(""Expected to see the original value again"", matched);
    }",IMAPTest::checkGenerator_oe,"protected String generateCommandID()
    {
        final String res = new String (initialID);
        // ""increase"" the ID for the next call
        boolean carry = true; // want to increment initially
        for (int i = initialID.length-1; carry && i>=0; i--)
        {
            if (initialID[i] == 'Z')
            {
                initialID[i] = 'A';
            }
            else
            {
                initialID[i]++;
                carry = false; // did not wrap round
            }
        }
        return res;
    }","/**
     * Generates a new command ID (tag) for a command.
     * @return a new command ID (tag) for an IMAP command.
     */"
commons-net_104,"public void testInitial_oe() {
        final TimeZone utcZone = TimeZone.getTimeZone(""UTC"");
        final Calendar calendar = Calendar.getInstance(utcZone);
        calendar.set(1900, Calendar.JANUARY, 1, 0, 0, 0);
        calendar.set(Calendar.MILLISECOND, 0);
        final long baseTime = calendar.getTime().getTime() / 1000L;

        assertEquals(baseTime, -TimeTCPClient.SECONDS_1900_TO_1970);
    }",TimeTCPClientTest::testInitial_oe,"public long getTime() throws IOException
    {
        final DataInputStream input;
        input = new DataInputStream(_input_);
        return input.readInt() & 0xffffffffL;
    }","/**
     * Retrieves the time from the server and returns it.  The time
     * is the number of seconds since 00:00 (midnight) 1 January 1900 GMT,
     * as specified by RFC 868.  This method reads the raw 32-bit big-endian
     * unsigned integer from the server, converts it to a Java long, and
     * returns the value.
     * <p>
     * The server will have closed the connection at this point, so you should
     * call
     * {@link org.apache.commons.net.SocketClient#disconnect  disconnect }
     * after calling this method.  To retrieve another time, you must
     * initiate another connection with
     * {@link org.apache.commons.net.SocketClient#connect  connect }
     * before calling <code> getTime() </code> again.
     *
     * @return The time value retrieved from the server.
     * @throws IOException  If an error occurs while fetching the time.
     */"
commons-net_106,"@Test
    public void testBase64_oe() {
        final Base64 b64 = new Base64();
        assertFalse(b64.isUrlSafe());
    }",Base64Test::testBase64_oe,"public boolean isUrlSafe() {
        return this.encodeTable == URL_SAFE_ENCODE_TABLE;
    }","/**
     * Returns our current encode mode. True if we're URL-SAFE, false otherwise.
     *
     * @return true if we're in URL-SAFE mode, false otherwise.
     * @since 1.4
     */"
commons-net_107,"@Test
    public void testBase64Boolean_oe() {
        final Base64 b64 = new Base64(true);
        assertTrue(b64.isUrlSafe());
        assertTrue(Arrays.equals(new byte[]{'\r','\n'}, b64.getLineSeparator()));
    }",Base64Test::testBase64Boolean_oe,"public boolean isUrlSafe() {
        return this.encodeTable == URL_SAFE_ENCODE_TABLE;
    }

","/**
     * Returns our current encode mode. True if we're URL-SAFE, false otherwise.
     *
     * @return true if we're in URL-SAFE mode, false otherwise.
     * @since 1.4
     */

"
commons-net_108,"@Test
    public void testBase64Int_oe() {
        Base64 b64;
        b64 = new Base64(8);
        assertFalse(b64.isUrlSafe());
        assertEquals(8, b64.getLineLength());
        b64 = new Base64(11);
        assertEquals(8, b64.getLineLength());
    }",Base64Test::testBase64Int_oe,"public boolean isUrlSafe() {
        return this.encodeTable == URL_SAFE_ENCODE_TABLE;
    }

int getLineLength() {
        return lineLength;
    }","/**
     * Returns our current encode mode. True if we're URL-SAFE, false otherwise.
     *
     * @return true if we're in URL-SAFE mode, false otherwise.
     * @since 1.4
     */

"
commons-net_109,"@Test
    public void testBase64IntByteArray_oe() {
        final Base64 b64;
        b64 = new Base64(8, new byte[]{});
        assertFalse(b64.isUrlSafe());
        assertTrue(Arrays.equals(new byte[]{}, b64.getLineSeparator()));
    }",Base64Test::testBase64IntByteArray_oe,"public boolean isUrlSafe() {
        return this.encodeTable == URL_SAFE_ENCODE_TABLE;
    }

byte[] getLineSeparator() {
        return lineSeparator.clone();
    }","/**
     * Returns our current encode mode. True if we're URL-SAFE, false otherwise.
     *
     * @return true if we're in URL-SAFE mode, false otherwise.
     * @since 1.4
     */

"
commons-net_110,"@Test
    public void testBase64IntByteArrayBoolean_oe() {
        Base64 b64;
        b64 = new Base64(8, new byte[]{}, false);
        assertFalse(b64.isUrlSafe());
        b64 = new Base64(8, new byte[]{}, true);
        assertTrue(b64.isUrlSafe());
    }",Base64Test::testBase64IntByteArrayBoolean_oe,"public boolean isUrlSafe() {
        return this.encodeTable == URL_SAFE_ENCODE_TABLE;
    }","/**
     * Returns our current encode mode. True if we're URL-SAFE, false otherwise.
     *
     * @return true if we're in URL-SAFE mode, false otherwise.
     * @since 1.4
     */"
commons-net_111,"@Test
    public void testIsBase64_oe() {
        assertTrue(Base64.isBase64((byte)'b'));
        assertFalse(Base64.isBase64((byte)' '));
    }",Base64Test::testIsBase64_oe,"public static boolean isBase64(final byte octet) {
        return octet == PAD || (octet >= 0 && octet < DECODE_TABLE.length && DECODE_TABLE[octet] != -1);
    }","/**
     * Returns whether or not the <code>octet</code> is in the base 64 alphabet.
     *
     * @param octet
     *            The value to test
     * @return <code>true</code> if the value is defined in the the base 64 alphabet, <code>false</code> otherwise.
     * @since 1.4
     */"
commons-net_112,"@Test
    public void testIsArrayByteBase64_oe() {
        assertTrue(Base64.isArrayByteBase64(new byte[]{'b',' '}));
        assertFalse(Base64.isArrayByteBase64(new byte[]{'?'}));
    }",Base64Test::testIsArrayByteBase64_oe,"public static boolean isArrayByteBase64(final byte[] arrayOctet) {
        for (final byte element : arrayOctet) {
            if (!isBase64(element) && !isWhiteSpace(element)) {
                return false;
            }
        }
        return true;
    }","/**
     * Tests a given byte array to see if it contains only valid characters within the Base64 alphabet. Currently the
     * method treats whitespace as valid.
     *
     * @param arrayOctet
     *            byte array to test
     * @return <code>true</code> if all bytes are valid characters in the Base64 alphabet or if the byte array is empty;
     *         false, otherwise
     */"
commons-net_113,"@Test
    public void testEncodeBase64ByteArray_oe() {
        final byte[] binaryData=null;
        assertTrue(Arrays.equals(binaryData, Base64.encodeBase64(binaryData)));
    }",Base64Test::testEncodeBase64ByteArray_oe,"public static byte[] encodeBase64(final byte[] binaryData) {
        return encodeBase64(binaryData, false);
    }","/**
     * Encodes binary data using the base64 algorithm but does not chunk the output.
     *
     * @param binaryData
     *            binary data to encode
     * @return byte[] containing Base64 characters in their UTF-8 representation.
     */"
commons-net_114,"@Test @Ignore
    public void testEncodeBase64StringByteArray_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64StringByteArray_oe,,
commons-net_115,"@Test @Ignore
    public void testEncodeBase64StringUnChunked_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64StringUnChunked_oe,,
commons-net_116,"@Test @Ignore
    public void testEncodeBase64StringByteArrayBoolean_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64StringByteArrayBoolean_oe,,
commons-net_117,"@Test @Ignore
    public void testEncodeBase64URLSafe_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64URLSafe_oe,,
commons-net_118,"@Test @Ignore
    public void testEncodeBase64URLSafeString_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64URLSafeString_oe,,
commons-net_119,"@Test @Ignore
    public void testEncodeBase64Chunked_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64Chunked_oe,,
commons-net_120,"@Test @Ignore
    public void testDecodeObject_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeObject_oe,,
commons-net_121,"@Test @Ignore
    public void testDecodeString_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeString_oe,,
commons-net_122,"@Test @Ignore
    public void testDecodeByteArray_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeByteArray_oe,,
commons-net_123,"@Test @Ignore
    public void testEncodeBase64ByteArrayBoolean_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64ByteArrayBoolean_oe,,
commons-net_124,"@Test @Ignore
    public void testEncodeBase64ByteArrayBooleanBoolean_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64ByteArrayBooleanBoolean_oe,,
commons-net_126,"@Test @Ignore
    public void testDecodeBase64String_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeBase64String_oe,,
commons-net_127,"@Test @Ignore
    public void testDecodeBase64ByteArray_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeBase64ByteArray_oe,,
commons-net_128,"@Test @Ignore
    public void testEncodeObject_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeObject_oe,,
commons-net_129,"@Test @Ignore
    public void testEncodeToString_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeToString_oe,,
commons-net_130,"@Test @Ignore
    public void testEncodeByteArray_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeByteArray_oe,,
commons-net_131,"@Test @Ignore
    public void testDecodeInteger_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeInteger_oe,,
commons-net_132,"@Test @Ignore
    public void testEncodeInteger_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeInteger_oe,,
commons-net_133,"@Test @Ignore
    public void testToIntegerBytes_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testToIntegerBytes_oe,,
commons-net_137,"public void testInitial_oe() throws Exception
    {
        boolean connect1_ok = false;
        boolean connect2_ok = false;
        boolean connect3_ok = false;
        boolean init2_ok = false;
        boolean add_invalid_ok1 = false;
        boolean add_invalid_ok2 = false;
        final byte buffread2[] = new byte[9];
        final byte expected2[] =
        {
            (byte) TelnetCommand.IAC, (byte) TelnetCommand.WILL,
            (byte) TelnetOption.ECHO,
            (byte) TelnetCommand.IAC, (byte) TelnetCommand.WILL,
            (byte) TelnetOption.SUPPRESS_GO_AHEAD,
            (byte) TelnetCommand.IAC, (byte) TelnetCommand.DO,
            (byte) TelnetOption.SUPPRESS_GO_AHEAD,
        };

        final SimpleOptionHandler hand = new SimpleOptionHandler(550);
        try
        {
            STANDARD.client.addOptionHandler(hand);
        }
        catch (final Exception e)
        {
            add_invalid_ok1 = true;
        }

        try
        {
            OPTIONS.client.addOptionHandler(hand);
        }
        catch (final Exception e)
        {
            add_invalid_ok2 = true;
        }

        final InputStream is1 = STANDARD.server.getInputStream();
        Thread.sleep(1000);
        if(is1.available() == 0)
        {
            connect1_ok = true;
        }

        Thread.sleep(1000);
        final InputStream is2 = OPTIONS.server.getInputStream();
        if(is2.available() == 9)
        {
            is2.read(buffread2);
            connect2_ok = true;

            if (equalBytes(buffread2, expected2)) {
                init2_ok = true;
            }
        }

        final InputStream is3 = ANSI.server.getInputStream();
        Thread.sleep(1000);
        if(is3.available() == 0)
        {
            connect3_ok = true;
        }


        assertTrue(connect1_ok);
        assertTrue(connect2_ok);
        assertTrue(connect3_ok);
        assertTrue(!STANDARD.client.getLocalOptionState(TelnetOption.ECHO));
        assertTrue(!STANDARD.client.getRemoteOptionState(TelnetOption.ECHO));
        assertTrue(!OPTIONS.client.getLocalOptionState(TelnetOption.ECHO));
        assertTrue(!OPTIONS.client.getRemoteOptionState(TelnetOption.ECHO));
        assertTrue(!ANSI.client.getLocalOptionState(TelnetOption.TERMINAL_TYPE));
        assertTrue(!ANSI.client.getRemoteOptionState(TelnetOption.TERMINAL_TYPE));
        assertTrue(init2_ok);
        assertTrue(add_invalid_ok1);
        assertTrue(add_invalid_ok2);
    }",TelnetClientTest::testInitial_oe,"@Override
    public int available() throws IOException
    {
        final int result;

        result = in.available();

        if (status == LAST_WAS_NL) {
            return result + 1;
        }

        return result;
    }

public boolean getLocalOptionState(final int option)
    {
        /* BUG (option active when not already acknowledged) (start)*/
        return stateIsWill(option) && requestedWill(option);
        /* BUG (option active when not already acknowledged) (end)*/
    }

public boolean getRemoteOptionState(final int option)
    {
        /* BUG (option active when not already acknowledged) (start)*/
        return stateIsDo(option) && requestedDo(option);
        /* BUG (option active when not already acknowledged) (end)*/
    }","

/**
     * Returns the state of the option on the local side.
     *
     * @param option - Option to be checked.
     *
     * @return The state of the option on the local side.
     */

/**
     * Returns the state of the option on the remote side.
     *
     * @param option - Option to be checked.
     *
     * @return The state of the option on the remote side.
     */"
