id,test_prefix,test_name,focal_methods,docstrings
commons-configuration2_100,"@Test
    public void testGetBooleanList_oe() {
        ListAssert.assertEquals(null, conf.getBooleanList(""boolean.list"", null));

        List<Object> expected = new ArrayList<>();
        expected.add(Boolean.TRUE);
        expected.add(Boolean.FALSE);

        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.list1""));

        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.list2""));

        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.list3""));

        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.list4""));

        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.list5""));

        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.list6""));

        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.list.interpolated""));

        expected = new ArrayList<>();
        expected.add(Boolean.TRUE);
        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.string""));
        ListAssert.assertEquals(expected, conf.getBooleanList(""boolean.object""));

        ListAssert.assertEquals(new ArrayList<>(), conf.getBooleanList(""empty""));
    }",TestDataConfiguration::testGetBooleanList_oe,"public List<Boolean> getBooleanList(final String key) {
        return getBooleanList(key, new ArrayList<>());
    }","/**
     * Get a list of Boolean objects associated with the given configuration key. If the key doesn't map to an existing
     * object an empty list is returned.
     *
     * @param key The configuration key.
     * @return The associated Boolean list if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of booleans.
     */"
commons-configuration2_101,"@Test
    public void testGetByteArray_oe() {
        final byte[] defaultValue = {1, 2};
        ArrayAssert.assertEquals(defaultValue, conf.getByteArray(""byte.list"", defaultValue));

        final byte[] expected = {1, 2};

        ArrayAssert.assertEquals(expected, conf.getByteArray(""byte.list1""));

        ArrayAssert.assertEquals(expected, conf.getByteArray(""byte.list2""));

        ArrayAssert.assertEquals(expected, conf.getByteArray(""byte.list3""));

        ArrayAssert.assertEquals(expected, conf.getByteArray(""byte.list4""));

        ArrayAssert.assertEquals(expected, conf.getByteArray(""byte.list5""));

        ArrayAssert.assertEquals(expected, conf.getByteArray(""byte.list6""));

        ArrayAssert.assertEquals(expected, conf.getByteArray(""byte.list.interpolated""));

        ArrayAssert.assertEquals(new byte[] {1}, conf.getByteArray(""byte.string""));
        ArrayAssert.assertEquals(new byte[] {1}, conf.getByteArray(""byte.object""));

        ArrayAssert.assertEquals(new byte[] {}, conf.getByteArray(""empty""));
    }",TestDataConfiguration::testGetByteArray_oe,"public byte[] getByteArray(final String key) {
        return getByteArray(key, ArrayUtils.EMPTY_BYTE_ARRAY);
    }","/**
     * Get an array of byte primitives associated with the given configuration key. If the key doesn't map to an existing
     * object an empty array is returned.
     *
     * @param key The configuration key.
     * @return The associated byte array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of bytes.
     */"
commons-configuration2_102,"@Test
    public void testGetByteList_oe() {
        ListAssert.assertEquals(null, conf.getByteList(""byte.list"", null));

        List<Object> expected = new ArrayList<>();
        expected.add(Byte.valueOf(""1""));
        expected.add(Byte.valueOf(""2""));

        ListAssert.assertEquals(expected, conf.getByteList(""byte.list1""));

        ListAssert.assertEquals(expected, conf.getByteList(""byte.list2""));

        ListAssert.assertEquals(expected, conf.getByteList(""byte.list3""));

        ListAssert.assertEquals(expected, conf.getByteList(""byte.list4""));

        ListAssert.assertEquals(expected, conf.getByteList(""byte.list5""));

        ListAssert.assertEquals(expected, conf.getByteList(""byte.list6""));

        ListAssert.assertEquals(expected, conf.getByteList(""byte.list.interpolated""));

        expected = new ArrayList<>();
        expected.add(Byte.valueOf(""1""));
        ListAssert.assertEquals(expected, conf.getByteList(""byte.string""));
        ListAssert.assertEquals(expected, conf.getByteList(""byte.object""));

        ListAssert.assertEquals(new ArrayList<>(), conf.getByteList(""empty""));
    }",TestDataConfiguration::testGetByteList_oe,"public List<Byte> getByteList(final String key) {
        return getByteList(key, new ArrayList<>());
    }","/**
     * Get a list of Byte objects associated with the given configuration key. If the key doesn't map to an existing object
     * an empty list is returned.
     *
     * @param key The configuration key.
     * @return The associated Byte list if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of bytes.
     */"
commons-configuration2_104,"@Test
    public void testGetCalendarArray_oe() throws Exception {
        final DateFormat format = new SimpleDateFormat(DATE_PATTERN);
        final Date date1 = format.parse(""2004-01-01"");
        final Date date2 = format.parse(""2004-12-31"");
        final Calendar calendar1 = Calendar.getInstance();
        calendar1.setTime(date1);
        final Calendar calendar2 = Calendar.getInstance();
        calendar2.setTime(date2);

        final Calendar[] defaultValue = {calendar2, calendar1};
        ArrayAssert.assertEquals(defaultValue, conf.getCalendarArray(""calendar.list"", defaultValue));

        final Calendar[] expected = {calendar1, calendar2};

        ArrayAssert.assertEquals(expected, conf.getCalendarArray(""calendar.list1""));

        ArrayAssert.assertEquals(expected, conf.getCalendarArray(""calendar.list2""));

        ArrayAssert.assertEquals(expected, conf.getCalendarArray(""calendar.list3""));

        ArrayAssert.assertEquals(expected, conf.getCalendarArray(""calendar.list4""));

        ArrayAssert.assertEquals(expected, conf.getCalendarArray(""calendar.list5""));

        ArrayAssert.assertEquals(expected, conf.getCalendarArray(""calendar.list6""));

        ArrayAssert.assertEquals(expected, conf.getCalendarArray(""calendar.list.interpolated""));

        ArrayAssert.assertEquals(new Calendar[] {calendar1}, conf.getCalendarArray(""calendar.string""));
        ArrayAssert.assertEquals(new Calendar[] {calendar1}, conf.getCalendarArray(""calendar.object""));

        ArrayAssert.assertEquals(new Calendar[] {}, conf.getCalendarArray(""empty""));
    }",TestDataConfiguration::testGetCalendarArray_oe,"public Calendar[] getCalendarArray(final String key) {
        return getCalendarArray(key, EMPTY_CALENDARD_ARRAY);
    }","/**
     * Get an array of Calendars associated with the given configuration key. If the property is a list of Strings, they
     * will be parsed with the format defined by the user in the {@link #DATE_FORMAT_KEY} property, or if it's not defined
     * with the {@link #DEFAULT_DATE_FORMAT} pattern. If the key doesn't map to an existing object an empty array is
     * returned.
     *
     * @param key The configuration key.
     * @return The associated Calendar array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of Calendars.
     */"
commons-configuration2_105,"@Test
    public void testGetCalendarArrayWithFormat_oe() throws Exception {
        final DateFormat format = new SimpleDateFormat(""MM/dd/yyyy"");
        final Date date1 = format.parse(""01/01/2004"");
        final Date date2 = format.parse(""12/31/2004"");

        final Calendar calendar1 = Calendar.getInstance();
        calendar1.setTime(date1);
        final Calendar calendar2 = Calendar.getInstance();
        calendar2.setTime(date2);
        final Calendar[] expected = {calendar1, calendar2};

        conf.addProperty(""calendar.format"", ""01/01/2004"");
        conf.addProperty(""calendar.format"", ""12/31/2004"");
        ArrayAssert.assertEquals(""Wrong calendars with format"", expected, conf.getCalendarArray(""calendar.format"", ""MM/dd/yyyy""));
    }",TestDataConfiguration::testGetCalendarArrayWithFormat_oe,"public Calendar[] getCalendarArray(final String key) {
        return getCalendarArray(key, EMPTY_CALENDARD_ARRAY);
    }","/**
     * Get an array of Calendars associated with the given configuration key. If the property is a list of Strings, they
     * will be parsed with the format defined by the user in the {@link #DATE_FORMAT_KEY} property, or if it's not defined
     * with the {@link #DEFAULT_DATE_FORMAT} pattern. If the key doesn't map to an existing object an empty array is
     * returned.
     *
     * @param key The configuration key.
     * @return The associated Calendar array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of Calendars.
     */"
commons-configuration2_106,"@Test
    public void testGetCalendarList_oe() throws Exception {
        final DateFormat format = new SimpleDateFormat(DATE_PATTERN);
        final Date date1 = format.parse(""2004-01-01"");
        final Date date2 = format.parse(""2004-12-31"");
        final Calendar calendar1 = Calendar.getInstance();
        calendar1.setTime(date1);
        final Calendar calendar2 = Calendar.getInstance();
        calendar2.setTime(date2);

        final List<Calendar> nullList = null;
        ListAssert.assertEquals(null, conf.getCalendarList(""calendar.list"", nullList));

        List<Object> expected = new ArrayList<>();
        expected.add(calendar1);
        expected.add(calendar2);

        ListAssert.assertEquals(expected, conf.getCalendarList(""calendar.list1""));
        ListAssert.assertEquals(expected, conf.getList(Calendar.class, ""calendar.list1""));

        ListAssert.assertEquals(expected, conf.getCalendarList(""calendar.list2""));

        ListAssert.assertEquals(expected, conf.getCalendarList(""calendar.list3""));

        ListAssert.assertEquals(expected, conf.getCalendarList(""calendar.list4""));

        ListAssert.assertEquals(expected, conf.getCalendarList(""calendar.list5""));

        ListAssert.assertEquals(expected, conf.getCalendarList(""calendar.list6""));

        ListAssert.assertEquals(expected, conf.getList(Calendar.class, ""calendar.list7""));

        ListAssert.assertEquals(expected, conf.getCalendarList(""calendar.list.interpolated""));

        expected = new ArrayList<>();
        expected.add(calendar1);
        ListAssert.assertEquals(expected, conf.getCalendarList(""date.string""));
        ListAssert.assertEquals(expected, conf.getCalendarList(""date.object""));

        ListAssert.assertEquals(new ArrayList<>(), conf.getCalendarList(""empty""));
    }",TestDataConfiguration::testGetCalendarList_oe,"public List<Calendar> getCalendarList(final String key) {
        return getCalendarList(key, new ArrayList<>());
    }

@Override
    public List<Object> getList(final String key, final List<?> defaultValue) {
        return config.getList(makePath(key), defaultValue);
    }","/**
     * Get a list of Calendars associated with the given configuration key. If the property is a list of Strings, they will
     * be parsed with the format defined by the user in the {@link #DATE_FORMAT_KEY} property, or if it's not defined with
     * the {@link #DEFAULT_DATE_FORMAT} pattern. If the key doesn't map to an existing object an empty list is returned.
     *
     * @param key The configuration key.
     * @return The associated Calendar list if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of Calendars.
     */

"
commons-configuration2_107,"@Test
    public void testGetColor_oe() {
        conf.setProperty(""color"", ""FF0000"");
        assertEquals(""color"", Color.red, conf.getColor(""color""));

        conf.setProperty(""color"", ""#00FF00"");
        assertEquals(""color"", Color.green, conf.getColor(""color""));

        conf.setProperty(""color"", ""#01030507"");
        final Color color = conf.getColor(""color"");
        assertNotNull(""null color"", color);
        assertEquals(""red"", 1, color.getRed());
        assertEquals(""green"", 3, color.getGreen());
        assertEquals(""blue"", 5, color.getBlue());
        assertEquals(""alpha"", 7, color.getAlpha());

        assertEquals(Color.red, conf.getColor(""color.string.interpolated""));

        assertEquals(Color.cyan, conf.getColor(""unknownkey"", Color.cyan));
    }",TestDataConfiguration::testGetColor_oe,"public Color getColor(final String key) {
        return get(Color.class, key);
    }","/**
     * Get a Color associated with the given configuration key.
     *
     * @param key The configuration key.
     * @return The associated Color.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a Color.
     */"
commons-configuration2_108,"@Test
    public void testGetColorArray_oe() throws Exception {
        final Color[] defaultValue = {Color.red, Color.blue};
        ArrayAssert.assertEquals(defaultValue, conf.getColorArray(""color.list"", defaultValue));

        final Color[] expected = {Color.red, Color.blue};

        ArrayAssert.assertEquals(expected, conf.getColorArray(""color.list1""));

        ArrayAssert.assertEquals(expected, conf.getColorArray(""color.list2""));

        ArrayAssert.assertEquals(expected, conf.getColorArray(""color.list3""));

        ArrayAssert.assertEquals(expected, conf.getColorArray(""color.list4""));

        ArrayAssert.assertEquals(expected, conf.getColorArray(""color.list6""));

        ArrayAssert.assertEquals(expected, conf.getColorArray(""color.list.interpolated""));

        ArrayAssert.assertEquals(new Color[] {Color.red}, conf.getColorArray(""color.string""));
        ArrayAssert.assertEquals(new Color[] {Color.red}, conf.getColorArray(""color.object""));

        ArrayAssert.assertEquals(new Color[] {}, conf.getColorArray(""empty""));
    }",TestDataConfiguration::testGetColorArray_oe,"public Color[] getColorArray(final String key) {
        return getColorArray(key, EMPTY_COLOR_ARRAY);
    }","/**
     * Get an array of Colors associated with the given configuration key. If the key doesn't map to an existing object an
     * empty array is returned.
     *
     * @param key The configuration key.
     * @return The associated Color array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of Colors.
     */"
commons-configuration2_109,"@Test
    public void testGetColorList_oe() throws Exception {
        ListAssert.assertEquals(null, conf.getColorList(""color.list"", null));

        List<Object> expected = new ArrayList<>();
        expected.add(Color.red);
        expected.add(Color.blue);

        ListAssert.assertEquals(expected, conf.getColorList(""color.list1""));

        ListAssert.assertEquals(expected, conf.getColorList(""color.list2""));

        ListAssert.assertEquals(expected, conf.getColorList(""color.list3""));

        ListAssert.assertEquals(expected, conf.getColorList(""color.list4""));

        ListAssert.assertEquals(expected, conf.getColorList(""color.list6""));

        ListAssert.assertEquals(expected, conf.getColorList(""color.list.interpolated""));

        expected = new ArrayList<>();
        expected.add(Color.red);
        ListAssert.assertEquals(expected, conf.getColorList(""color.string""));
        ListAssert.assertEquals(expected, conf.getColorList(""color.object""));

        ListAssert.assertEquals(new ArrayList<>(), conf.getColorList(""empty""));
    }",TestDataConfiguration::testGetColorList_oe,"public List<Color> getColorList(final String key) {
        return getColorList(key, new ArrayList<>());
    }","/**
     * Get a list of Colors associated with the given configuration key. If the key doesn't map to an existing object an
     * empty list is returned.
     *
     * @param key The configuration key.
     * @return The associated Color list if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of Colors.
     */"
commons-configuration2_110,"@Test
    public void testGetConfiguration_oe() {
        final Configuration baseconf = new BaseConfiguration();
        final DataConfiguration conf = new DataConfiguration(baseconf);

        assertEquals(""base configuration"", baseconf, conf.getConfiguration());
    }",TestDataConfiguration::testGetConfiguration_oe,"public Configuration getConfiguration() {
        return configuration;
    }","/**
     * Return the configuration decorated by this DataConfiguration.
     *
     * @return the wrapped configuration
     */"
commons-configuration2_112,"@Test
    public void testGetDateArray_oe() throws Exception {
        final DateFormat format = new SimpleDateFormat(DATE_PATTERN);
        final Date date1 = format.parse(""2004-01-01"");
        final Date date2 = format.parse(""2004-12-31"");

        final Date[] defaultValue = {date2, date1};
        ArrayAssert.assertEquals(defaultValue, conf.getDateArray(""date.list"", defaultValue));

        final Date[] expected = {date1, date2};

        ArrayAssert.assertEquals(expected, conf.getDateArray(""date.list1""));

        ArrayAssert.assertEquals(expected, conf.getDateArray(""date.list2""));

        ArrayAssert.assertEquals(expected, conf.getDateArray(""date.list3""));

        ArrayAssert.assertEquals(expected, conf.getDateArray(""date.list4""));

        ArrayAssert.assertEquals(expected, conf.getDateArray(""date.list5""));

        ArrayAssert.assertEquals(expected, conf.getDateArray(""date.list6""));

        ArrayAssert.assertEquals(expected, conf.getDateArray(""date.list.interpolated""));

        ArrayAssert.assertEquals(new Date[] {date1}, conf.getDateArray(""date.string""));
        ArrayAssert.assertEquals(new Date[] {date1}, conf.getDateArray(""date.object""));

        ArrayAssert.assertEquals(new Date[] {}, conf.getDateArray(""empty""));
    }",TestDataConfiguration::testGetDateArray_oe,"public Date[] getDateArray(final String key) {
        return getDateArray(key, EMPTY_DATE_ARRAY);
    }","/**
     * Get an array of Dates associated with the given configuration key. If the property is a list of Strings, they will be
     * parsed with the format defined by the user in the {@link #DATE_FORMAT_KEY} property, or if it's not defined with the
     * {@link #DEFAULT_DATE_FORMAT} pattern. If the key doesn't map to an existing object an empty array is returned.
     *
     * @param key The configuration key.
     * @return The associated Date array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of Dates.
     */"
commons-configuration2_113,"@Test
    public void testGetDateArrayWithFormat_oe() throws Exception {
        final DateFormat format = new SimpleDateFormat(""MM/dd/yyyy"");
        final Date date1 = format.parse(""01/01/2004"");
        final Date date2 = format.parse(""12/31/2004"");
        final Date[] expected = {date1, date2};

        conf.addProperty(""date.format"", ""01/01/2004"");
        conf.addProperty(""date.format"", ""12/31/2004"");
        ArrayAssert.assertEquals(""Wrong dates with format"", expected, conf.getDateArray(""date.format"", ""MM/dd/yyyy""));
    }",TestDataConfiguration::testGetDateArrayWithFormat_oe,"public Date[] getDateArray(final String key) {
        return getDateArray(key, EMPTY_DATE_ARRAY);
    }","/**
     * Get an array of Dates associated with the given configuration key. If the property is a list of Strings, they will be
     * parsed with the format defined by the user in the {@link #DATE_FORMAT_KEY} property, or if it's not defined with the
     * {@link #DEFAULT_DATE_FORMAT} pattern. If the key doesn't map to an existing object an empty array is returned.
     *
     * @param key The configuration key.
     * @return The associated Date array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of Dates.
     */"
commons-configuration2_114,"@Test
    public void testGetDateList_oe() throws Exception {
        final DateFormat format = new SimpleDateFormat(DATE_PATTERN);
        final Date date1 = format.parse(""2004-01-01"");
        final Date date2 = format.parse(""2004-12-31"");

        final List<Date> nullList = null;
        ListAssert.assertEquals(null, conf.getDateList(""date.list"", nullList));

        List<Object> expected = new ArrayList<>();
        expected.add(date1);
        expected.add(date2);

        ListAssert.assertEquals(expected, conf.getDateList(""date.list1""));
        ListAssert.assertEquals(expected, conf.getList(Date.class, ""date.list1""));

        ListAssert.assertEquals(expected, conf.getDateList(""date.list2""));

        ListAssert.assertEquals(expected, conf.getDateList(""date.list3""));

        ListAssert.assertEquals(expected, conf.getDateList(""date.list4""));

        ListAssert.assertEquals(expected, conf.getDateList(""date.list5""));

        ListAssert.assertEquals(expected, conf.getDateList(""date.list6""));

        ListAssert.assertEquals(expected, conf.getList(Date.class, ""date.list7""));

        ListAssert.assertEquals(expected, conf.getDateList(""date.list.interpolated""));

        expected = new ArrayList<>();
        expected.add(date1);
        ListAssert.assertEquals(expected, conf.getDateList(""date.string""));
        ListAssert.assertEquals(expected, conf.getDateList(""date.object""));

        ListAssert.assertEquals(new ArrayList<>(), conf.getDateList(""empty""));
    }",TestDataConfiguration::testGetDateList_oe,"public List<Date> getDateList(final String key) {
        return getDateList(key, new ArrayList<>());
    }

@Override
    public List<Object> getList(final String key, final List<?> defaultValue) {
        return config.getList(makePath(key), defaultValue);
    }",
commons-configuration2_115,"@Test
    public void testGetDateNoFormatPropertyConversionHandler_oe() throws Exception {
        conf.clearProperty(DataConfiguration.DATE_FORMAT_KEY);
        final DefaultConversionHandler handler = new DefaultConversionHandler();
        handler.setDateFormat(DATE_PATTERN);
        conf.setConversionHandler(handler);
        assertEquals(""Wrong result"", expectedDate(), conf.getDate(""date.string""));
    }",TestDataConfiguration::testGetDateNoFormatPropertyConversionHandler_oe,"public void setConversionHandler(final ConversionHandler conversionHandler) {
        if (conversionHandler == null) {
            throw new IllegalArgumentException(""ConversionHandler must not be null!"");
        }
        this.conversionHandler = conversionHandler;
    }","/**
     * Sets the {@code ConversionHandler} to be used by this instance. The {@code ConversionHandler} is responsible for
     * every kind of data type conversion. It is consulted by all get methods returning results in specific data types. A
     * newly created configuration uses a default {@code ConversionHandler} implementation. This can be changed while
     * initializing the configuration (e.g. via a builder). Note that access to this property is not synchronized.
     *
     * @param conversionHandler the {@code ConversionHandler} to be used (must not be <b>null</b>)
     * @throws IllegalArgumentException if the {@code ConversionHandler} is <b>null</b>
     * @since 2.0
     */"
commons-configuration2_116,"@Test
    public void testGetDateNoFormatPropertyDirectlySpecified_oe() throws Exception {
        conf.clearProperty(DataConfiguration.DATE_FORMAT_KEY);
        assertEquals(""Wrong result"", expectedDate(), conf.getDate(""date.string"", DATE_PATTERN));
    }",TestDataConfiguration::testGetDateNoFormatPropertyDirectlySpecified_oe,"@Override
    public final void clearProperty(final String key) {
        beginWrite(false);
        try {
            fireEvent(ConfigurationEvent.CLEAR_PROPERTY, key, null, true);
            clearPropertyDirect(key);
            fireEvent(ConfigurationEvent.CLEAR_PROPERTY, key, null, false);
        } finally {
            endWrite();
        }
    }","/**
     * Removes the specified property from this configuration. This implementation performs some preparations and then
     * delegates to {@code clearPropertyDirect()}, which will do the real work.
     *
     * @param key the key to be removed
     */"
commons-configuration2_117,"@Test
    public void testGetDoubleArray_oe() {
        final double[] defaultValue = {2, 1};
        ArrayAssert.assertEquals(defaultValue, conf.getDoubleArray(""double.list"", defaultValue), 0);

        final double[] expected = {1, 2};

        ArrayAssert.assertEquals(expected, conf.getDoubleArray(""double.list1""), 0);

        ArrayAssert.assertEquals(expected, conf.getDoubleArray(""double.list2""), 0);

        ArrayAssert.assertEquals(expected, conf.getDoubleArray(""double.list3""), 0);

        ArrayAssert.assertEquals(expected, conf.getDoubleArray(""double.list4""), 0);

        ArrayAssert.assertEquals(expected, conf.getDoubleArray(""double.list5""), 0);

        ArrayAssert.assertEquals(expected, conf.getDoubleArray(""double.list6""), 0);

        ArrayAssert.assertEquals(expected, conf.getDoubleArray(""double.list.interpolated""), 0);

        ArrayAssert.assertEquals(new double[] {1}, conf.getDoubleArray(""double.string""), 0);
        ArrayAssert.assertEquals(new double[] {1}, conf.getDoubleArray(""double.object""), 0);

        ArrayAssert.assertEquals(new double[] {}, conf.getDoubleArray(""empty""), 0);
    }",TestDataConfiguration::testGetDoubleArray_oe,"public double[] getDoubleArray(final String key) {
        return getDoubleArray(key, ArrayUtils.EMPTY_DOUBLE_ARRAY);
    }

","/**
     * Get an array of double primitives associated with the given configuration key. If the key doesn't map to an existing
     * object an empty array is returned.
     *
     * @param key The configuration key.
     * @return The associated double array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of doubles.
     */

"
commons-configuration2_118,"@Test
    public void testGetDoubleList_oe() {
        ListAssert.assertEquals(null, conf.getDoubleList(""double.list"", null));

        List<Object> expected = new ArrayList<>();
        expected.add(Double.valueOf(""1""));
        expected.add(Double.valueOf(""2""));

        ListAssert.assertEquals(expected, conf.getDoubleList(""double.list1""));

        ListAssert.assertEquals(expected, conf.getDoubleList(""double.list2""));

        ListAssert.assertEquals(expected, conf.getDoubleList(""double.list3""));

        ListAssert.assertEquals(expected, conf.getDoubleList(""double.list4""));

        ListAssert.assertEquals(expected, conf.getDoubleList(""double.list5""));

        ListAssert.assertEquals(expected, conf.getDoubleList(""double.list6""));

        ListAssert.assertEquals(expected, conf.getDoubleList(""double.list.interpolated""));

        expected = new ArrayList<>();
        expected.add(Double.valueOf(""1""));
        ListAssert.assertEquals(expected, conf.getDoubleList(""double.string""));
        ListAssert.assertEquals(expected, conf.getDoubleList(""double.object""));

        ListAssert.assertEquals(new ArrayList<>(), conf.getDoubleList(""empty""));
    }",TestDataConfiguration::testGetDoubleList_oe,"public List<Double> getDoubleList(final String key) {
        return getDoubleList(key, new ArrayList<>());
    }","/**
     * Get a list of Double objects associated with the given configuration key. If the key doesn't map to an existing
     * object an empty list is returned.
     *
     * @param key The configuration key.
     * @return The associated Double list if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of doubles.
     */"
commons-configuration2_119,"@Test
    public void testGetFloatArray_oe() {
        final float[] defaultValue = {2, 1};
        ArrayAssert.assertEquals(defaultValue, conf.getFloatArray(""float.list"", defaultValue), 0);

        final float[] expected = {1, 2};

        ArrayAssert.assertEquals(expected, conf.getFloatArray(""float.list1""), 0);

        ArrayAssert.assertEquals(expected, conf.getFloatArray(""float.list2""), 0);

        ArrayAssert.assertEquals(expected, conf.getFloatArray(""float.list3""), 0);

        ArrayAssert.assertEquals(expected, conf.getFloatArray(""float.list4""), 0);

        ArrayAssert.assertEquals(expected, conf.getFloatArray(""float.list5""), 0);

        ArrayAssert.assertEquals(expected, conf.getFloatArray(""float.list6""), 0);

        ArrayAssert.assertEquals(expected, conf.getFloatArray(""float.list.interpolated""), 0);

        ArrayAssert.assertEquals(new float[] {1}, conf.getFloatArray(""float.string""), 0);
        ArrayAssert.assertEquals(new float[] {1}, conf.getFloatArray(""float.object""), 0);

        ArrayAssert.assertEquals(new float[] {}, conf.getFloatArray(""empty""), 0);
    }",TestDataConfiguration::testGetFloatArray_oe,"public float[] getFloatArray(final String key) {
        return getFloatArray(key, ArrayUtils.EMPTY_FLOAT_ARRAY);
    }","/**
     * Get an array of float primitives associated with the given configuration key. If the key doesn't map to an existing
     * object an empty array is returned.
     *
     * @param key The configuration key.
     * @return The associated float array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of floats.
     */"
commons-configuration2_120,"@Test
    public void testGetFloatList_oe() {
        ListAssert.assertEquals(null, conf.getFloatList(""float.list"", null));

        List<Object> expected = new ArrayList<>();
        expected.add(Float.valueOf(""1""));
        expected.add(Float.valueOf(""2""));

        ListAssert.assertEquals(expected, conf.getFloatList(""float.list1""));

        ListAssert.assertEquals(expected, conf.getFloatList(""float.list2""));

        ListAssert.assertEquals(expected, conf.getFloatList(""float.list3""));

        ListAssert.assertEquals(expected, conf.getFloatList(""float.list4""));

        ListAssert.assertEquals(expected, conf.getFloatList(""float.list5""));

        ListAssert.assertEquals(expected, conf.getFloatList(""float.list6""));

        ListAssert.assertEquals(expected, conf.getFloatList(""float.list.interpolated""));

        expected = new ArrayList<>();
        expected.add(Float.valueOf(""1""));
        ListAssert.assertEquals(expected, conf.getFloatList(""float.string""));
        ListAssert.assertEquals(expected, conf.getFloatList(""float.object""));

        ListAssert.assertEquals(new ArrayList<>(), conf.getFloatList(""empty""));
    }",TestDataConfiguration::testGetFloatList_oe,"public List<Float> getFloatList(final String key) {
        return getFloatList(key, new ArrayList<>());
    }","/**
     * Get a list of Float objects associated with the given configuration key. If the key doesn't map to an existing object
     * an empty list is returned.
     *
     * @param key The configuration key.
     * @return The associated Float list if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of floats.
     */"
commons-configuration2_121,"@Test
    public void testGetInetAddress_oe() throws Exception {
        final InetAddress expected = InetAddress.getByName(""127.0.0.1"");

        assertEquals(expected, conf.get(InetAddress.class, ""ip.string""));

        assertEquals(expected, conf.get(InetAddress.class, ""ip.object""));

        assertEquals(expected, conf.get(InetAddress.class, ""ip.string.interpolated""));
    }",TestDataConfiguration::testGetInetAddress_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
commons-configuration2_122,"@Test
    public void testGetIntegerArray_oe() {
        final int[] defaultValue = {2, 1};
        ArrayAssert.assertEquals(defaultValue, conf.getIntArray(""integer.list"", defaultValue));

        final int[] expected = {1, 2};

        ArrayAssert.assertEquals(expected, conf.getIntArray(""integer.list1""));

        ArrayAssert.assertEquals(expected, conf.getIntArray(""integer.list2""));

        ArrayAssert.assertEquals(expected, conf.getIntArray(""integer.list3""));

        ArrayAssert.assertEquals(expected, conf.getIntArray(""integer.list4""));

        ArrayAssert.assertEquals(expected, conf.getIntArray(""integer.list5""));

        ArrayAssert.assertEquals(expected, conf.getIntArray(""integer.list6""));

        ArrayAssert.assertEquals(expected, conf.getIntArray(""integer.list.interpolated""));

        ArrayAssert.assertEquals(new int[] {1}, conf.getIntArray(""integer.string""));
        ArrayAssert.assertEquals(new int[] {1}, conf.getIntArray(""integer.object""));

        ArrayAssert.assertEquals(new int[] {}, conf.getIntArray(""empty""));
    }",TestDataConfiguration::testGetIntegerArray_oe,"public int[] getIntArray(final String key) {
        return getIntArray(key, ArrayUtils.EMPTY_INT_ARRAY);
    }","/**
     * Get an array of int primitives associated with the given configuration key. If the key doesn't map to an existing
     * object an empty array is returned.
     *
     * @param key The configuration key.
     * @return The associated int array if the key is found.
     *
     * @throws ConversionException is thrown if the key maps to an object that is not a list of integers.
     */"
