id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
coll_46_27,"    @Test
    public void testPutAll_Map_array_27_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });
        assertEquals(3, test.size());
    }",MapUtilsTest::testPutAll_Map_array_27_oe,org.apache.commons.collections4.IterableUtils,size(final Iterable<?> iterable),"/**
     * Returns the number of elements contained in the given iterator.
     * <p>
     * A <code>null</code> or empty iterator returns {@code 0}.
     *
     * @param iterable  the iterable to check, may be null
     * @return the number of elements contained in the iterable
     */","public static int size(final Iterable<?> iterable) {
        if (iterable instanceof Collection<?>) {
            return ((Collection<?>) iterable).size();
        }
        return IteratorUtils.size(emptyIteratorIfNull(iterable));
    }"
coll_46_28,"    @Test
    public void testPutAll_Map_array_28_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);
        assertEquals(0, test.size());
    }",MapUtilsTest::testPutAll_Map_array_28_oe,org.apache.commons.collections4.IterableUtils,size(final Iterable<?> iterable),"/**
     * Returns the number of elements contained in the given iterator.
     * <p>
     * A <code>null</code> or empty iterator returns {@code 0}.
     *
     * @param iterable  the iterable to check, may be null
     * @return the number of elements contained in the iterable
     */","public static int size(final Iterable<?> iterable) {
        if (iterable instanceof Collection<?>) {
            return ((Collection<?>) iterable).size();
        }
        return IteratorUtils.size(emptyIteratorIfNull(iterable));
    }"
coll_46_29,"    @Test
    public void testPutAll_Map_array_29_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(true, test.containsKey(""RED""));
    }",MapUtilsTest::testPutAll_Map_array_29_oe,org.apache.commons.collections4.MultiValuedMap,containsKey(Object key),"/**
     * Returns {@code true} if this map contains a mapping for the specified
     * key. More formally, returns {@code true} if and only if this map contains
     * a mapping for a key {@code k} such that {@code (key==null ? k==null : key.equals(k))}.
     * (There can be at most one such mapping.)
     *
     * @param key  key whose presence in this map is to be tested
     * @return true if this map contains a mapping for the specified key
     * @throws NullPointerException if the specified key is null and this map
     *   does not permit null keys (optional)
     */",boolean containsKey(Object key);
coll_46_30,"    @Test
    public void testPutAll_Map_array_30_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(""#FF0000"", test.get(""RED""));
    }",MapUtilsTest::testPutAll_Map_array_30_oe,org.apache.commons.collections4.IterableUtils,"get(final Iterable<T> iterable, final int index)","/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */","public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }"
coll_46_31,"    @Test
    public void testPutAll_Map_array_31_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(true, test.containsKey(""GREEN""));
    }",MapUtilsTest::testPutAll_Map_array_31_oe,org.apache.commons.collections4.MultiValuedMap,containsKey(Object key),"/**
     * Returns {@code true} if this map contains a mapping for the specified
     * key. More formally, returns {@code true} if and only if this map contains
     * a mapping for a key {@code k} such that {@code (key==null ? k==null : key.equals(k))}.
     * (There can be at most one such mapping.)
     *
     * @param key  key whose presence in this map is to be tested
     * @return true if this map contains a mapping for the specified key
     * @throws NullPointerException if the specified key is null and this map
     *   does not permit null keys (optional)
     */",boolean containsKey(Object key);
coll_46_32,"    @Test
    public void testPutAll_Map_array_32_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(""#00FF00"", test.get(""GREEN""));
    }",MapUtilsTest::testPutAll_Map_array_32_oe,org.apache.commons.collections4.IterableUtils,"get(final Iterable<T> iterable, final int index)","/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */","public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }"
coll_46_33,"    @Test
    public void testPutAll_Map_array_33_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(true, test.containsKey(""BLUE""));
    }",MapUtilsTest::testPutAll_Map_array_33_oe,org.apache.commons.collections4.MultiValuedMap,containsKey(Object key),"/**
     * Returns {@code true} if this map contains a mapping for the specified
     * key. More formally, returns {@code true} if and only if this map contains
     * a mapping for a key {@code k} such that {@code (key==null ? k==null : key.equals(k))}.
     * (There can be at most one such mapping.)
     *
     * @param key  key whose presence in this map is to be tested
     * @return true if this map contains a mapping for the specified key
     * @throws NullPointerException if the specified key is null and this map
     *   does not permit null keys (optional)
     */",boolean containsKey(Object key);
coll_46_34,"    @Test
    public void testPutAll_Map_array_34_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(""#0000FF"", test.get(""BLUE""));
    }",MapUtilsTest::testPutAll_Map_array_34_oe,org.apache.commons.collections4.IterableUtils,"get(final Iterable<T> iterable, final int index)","/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */","public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }"
coll_46_35,"    @Test
    public void testPutAll_Map_array_35_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(3, test.size());
    }",MapUtilsTest::testPutAll_Map_array_35_oe,org.apache.commons.collections4.IterableUtils,size(final Iterable<?> iterable),"/**
     * Returns the number of elements contained in the given iterator.
     * <p>
     * A <code>null</code> or empty iterator returns {@code 0}.
     *
     * @param iterable  the iterable to check, may be null
     * @return the number of elements contained in the iterable
     */","public static int size(final Iterable<?> iterable) {
        if (iterable instanceof Collection<?>) {
            return ((Collection<?>) iterable).size();
        }
        return IteratorUtils.size(emptyIteratorIfNull(iterable));
    }"
coll_46_36,"    @Test
    public void testPutAll_Map_array_36_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultKeyValue<>(""RED"", ""#FF0000""),
            new DefaultKeyValue<>(""GREEN"", ""#00FF00""),
            new DefaultKeyValue<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(true, test.containsKey(""RED""));
    }",MapUtilsTest::testPutAll_Map_array_36_oe,org.apache.commons.collections4.MultiValuedMap,containsKey(Object key),"/**
     * Returns {@code true} if this map contains a mapping for the specified
     * key. More formally, returns {@code true} if and only if this map contains
     * a mapping for a key {@code k} such that {@code (key==null ? k==null : key.equals(k))}.
     * (There can be at most one such mapping.)
     *
     * @param key  key whose presence in this map is to be tested
     * @return true if this map contains a mapping for the specified key
     * @throws NullPointerException if the specified key is null and this map
     *   does not permit null keys (optional)
     */",boolean containsKey(Object key);
coll_46_37,"    @Test
    public void testPutAll_Map_array_37_oe() {
        try {
            MapUtils.putAll(null, null);
        } catch (final NullPointerException ex) {}
        try {
            MapUtils.putAll(null, new Object[0]);
        } catch (final NullPointerException ex) {}

        Map<String, String> test = MapUtils.putAll(new HashMap<String, String>(), new String[0]);

        test = MapUtils.putAll(new HashMap<String, String>(), new String[][] {
            {""RED"", ""#FF0000""},
            {""GREEN"", ""#00FF00""},
            {""BLUE"", ""#0000FF""}
        });

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                null,
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {""GREEN""},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        try {
            MapUtils.putAll(new HashMap<String, String>(), new String[][] {
                {""RED"", ""#FF0000""},
                {},
                {""BLUE"", ""#0000FF""}
            });
        } catch (final IllegalArgumentException ex) {}

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF""
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new String[] {
            ""RED"", ""#FF0000"",
            ""GREEN"", ""#00FF00"",
            ""BLUE"", ""#0000FF"",
            ""PURPLE"" // ignored
        });

        test = MapUtils.putAll(new HashMap<String, String>(), null);

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultMapEntry<>(""RED"", ""#FF0000""),
            new DefaultMapEntry<>(""GREEN"", ""#00FF00""),
            new DefaultMapEntry<>(""BLUE"", ""#0000FF"")
        });

        test = MapUtils.putAll(new HashMap<String, String>(), new Object[] {
            new DefaultKeyValue<>(""RED"", ""#FF0000""),
            new DefaultKeyValue<>(""GREEN"", ""#00FF00""),
            new DefaultKeyValue<>(""BLUE"", ""#0000FF"")
        });
        assertEquals(""#FF0000"", test.get(""RED""));
    }",MapUtilsTest::testPutAll_Map_array_37_oe,org.apache.commons.collections4.IterableUtils,"get(final Iterable<T> iterable, final int index)","/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */","public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }"
