id,test_prefix,test_name,focal_methods,docstrings
commons-jexl3_282,"@Test
    public void testEx_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e * 6"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
            Assert.fail(""c not defined as variable should throw"");
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""variable 'c.e'"") > 0);
        }

        options.setStrictArithmetic(true);
        ctxt.set(""c.e"", null);
        try {
            /* Object o = */ e.evaluate(ctxt);
            Assert.fail(""c.e as null operand should throw"");
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""variable 'c.e'"") > 0);
        }

        options.setStrictArithmetic(false);
        try {
            /* Object o = */ e.evaluate(ctxt);

        } catch (final JexlException xjexl) {
            Assert.fail(""c.e in expr should not throw"");
        }

        ctxt.set(""c"", ""{ 'a' : 3, 'b' : 5}"");
        ctxt.set(""e"", Integer.valueOf(2));
        try {
            /* Object o = */ e.evaluate(ctxt);
            Assert.fail(""c.e not accessible as property should throw"");
        } catch (final JexlException.Property xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""property 'e"") > 0);
        }
    }",ExceptionTest::testEx_oe,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }

public void setStrictArithmetic(final boolean stricta) {
        this.strictArithmetic = stricta;
    }","

/**
     * Sets the strict arithmetic flag.
     * @param stricta true or false
     */"
commons-jexl3_283,"@Test
    public void testExVar_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlScript e = jexl.createScript(""(x)->{ x * 6 }"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        options.setStrictArithmetic(true);
        try {
            /* Object o = */ e.execute(ctxt);
            Assert.fail(""x is null, should throw"");
        } catch (final JexlException xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""null"") > 0);
        }

        options.setStrictArithmetic(false);
        try {
            final Object o = e.execute(ctxt, (Object) null);
        } catch (final JexlException.Variable xjexl) {
            Assert.fail(""arithmetic allows null operands, should not throw"");
        }
    }",ExceptionTest::testExVar_oe,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }

public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","

/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_284,"@Test
    public void testExMethod_oe() throws Exception {
        final JexlEngine jexl = createEngine(false);
        final JexlExpression e = jexl.createExpression(""c.e.foo()"");
        final JexlEvalContext ctxt = new JexlEvalContext();
        final JexlOptions options = ctxt.getEngineOptions();
        options.setSilent(false);
        options.setStrict(true);
        try {
            /* Object o = */ e.evaluate(ctxt);
            Assert.fail(""c not declared as variable should throw"");
        } catch (final JexlException.Variable xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""variable 'c.e'"") > 0);
        }

        options.setStrictArithmetic(true);
        ctxt.set(""c.e"", null);
        try {
            /* Object o = */ e.evaluate(ctxt);
            Assert.fail(""c.e as null operand should throw"");
        } catch (final JexlException xjexl) {
            final String msg = xjexl.getMessage();
            Assert.assertTrue(msg.indexOf(""variable 'c.e'"") > 0);
        }
    }",ExceptionTest::testExMethod_oe,"@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }",
commons-jexl3_285,"@Test
    public void testFuture_oe() throws Exception {
        final JexlScript e = JEXL.createScript(""while(true);"");
        final FutureTask<Object> future = new FutureTask<Object>(e.callable(null));

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        executor.submit(future);
        Object t = 42;
        try {
            t = future.get(100, TimeUnit.MILLISECONDS);
            Assert.fail(""should have timed out"");
        } catch (final TimeoutException xtimeout) {
            future.cancel(true);
        } finally {
            executor.shutdown();
        }

        Assert.assertTrue(future.isCancelled());
        Assert.assertEquals(42, t);
    }",ScriptCallableTest::testFuture_oe,"protected boolean isCancelled() {
        return cancelled.get() | Thread.currentThread().isInterrupted();
    }

protected  boolean cancel() {
        return cancelled.compareAndSet(false, true);
    }","/**
     * Checks whether this interpreter execution was cancelled due to thread interruption.
     * @return true if cancelled, false otherwise
     */

/**
     * Cancels this evaluation, setting the cancel flag that will result in a JexlException.Cancel to be thrown.
     * @return false if already cancelled, true otherwise
     */"
commons-jexl3_286,"@Test
    public void testCallableCancel_oe() throws Exception {
        final Semaphore latch = new Semaphore(0);
        final JexlContext ctxt = new MapContext();
        ctxt.set(""latch"", latch);

        final JexlScript e = JEXL.createScript(""latch.release(); while(true);"");
        final Script.Callable c = (Script.Callable) e.callable(ctxt);
        Object t = 42;
        final Callable<Object> kc = () -> {
            latch.acquire();
            return c.cancel();
        };
        final ExecutorService executor = Executors.newFixedThreadPool(2);
        final Future<?> future = executor.submit(c);
        final Future<?> kfc = executor.submit(kc);
        List<Runnable> lr;
        try {
            Assert.assertTrue((Boolean) kfc.get());
            t = future.get();
            Assert.fail(""should have been cancelled"");
        } catch (final ExecutionException xexec) {
            Assert.assertTrue(xexec.getCause() instanceof JexlException.Cancel);
        } finally {
            lr = executor.shutdownNow();
        }
        Assert.assertTrue(c.isCancelled());
        Assert.assertTrue(lr == null || lr.isEmpty());
    }",ScriptCallableTest::testCallableCancel_oe,"@Override
        public Object get(final String name) {
            return null;
        }

public boolean isCancelled() {
            return interpreter.isCancelled();
        }

public Boolean isEmpty(final Object object) {
        return isEmpty(object, object == null);
    }","

/**
         * @return true if evaluation was cancelled, false otherwise
         */

/**
     * Check for emptiness of various types: Number, Collection, Array, Map, String.
     *
     * @param object the object to check the emptiness of
     * @return the boolean or null if there is no arithmetic solution
     */"
commons-jexl3_287,"@Test
    public void testCallableCancellation_oe() throws Exception {
        final Semaphore latch = new Semaphore(0);
        final AtomicBoolean cancel = new AtomicBoolean(false);
        final JexlContext ctxt = new CancellationContext(cancel);
        ctxt.set(""latch"", latch);

        final JexlScript e = JEXL.createScript(""latch.release(); while(true);"");
        final Script.Callable c = (Script.Callable) e.callable(ctxt);
        Object t = 42;
        final Callable<Object> kc = () -> {
            latch.acquire();
            return cancel.compareAndSet(false, true);
        };
        final ExecutorService executor = Executors.newFixedThreadPool(2);
        final Future<?> future = executor.submit(c);
        final Future<?> kfc = executor.submit(kc);
        List<Runnable> lr;
        try {
            Assert.assertTrue((Boolean) kfc.get());
            t = future.get();
            Assert.fail(""should have been cancelled"");
        } catch (final ExecutionException xexec) {
            Assert.assertTrue(xexec.getCause() instanceof JexlException.Cancel);
        } finally {
            lr = executor.shutdownNow();
        }
        Assert.assertTrue(c.isCancelled());
        Assert.assertTrue(lr == null || lr.isEmpty());
    }",ScriptCallableTest::testCallableCancellation_oe,"@Override
        public Object get(final String name) {
            return null;
        }

public boolean isCancelled() {
            return interpreter.isCancelled();
        }

public Boolean isEmpty(final Object object) {
        return isEmpty(object, object == null);
    }","

/**
         * @return true if evaluation was cancelled, false otherwise
         */

/**
     * Check for emptiness of various types: Number, Collection, Array, Map, String.
     *
     * @param object the object to check the emptiness of
     * @return the boolean or null if there is no arithmetic solution
     */"
commons-jexl3_288,"@Test
    public void testCallableTimeout_oe() throws Exception {
        List<Runnable> lr = null;
        final Semaphore latch = new Semaphore(0);
        final JexlContext ctxt = new MapContext();
        ctxt.set(""latch"", latch);

        final JexlScript e = JEXL.createScript(""latch.release(); while(true);"");
        final Callable<Object> c = e.callable(ctxt);
        Object t = 42;

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        final Future<?> future = executor.submit(c);
        try {
            latch.acquire();
            t = future.get(100, TimeUnit.MILLISECONDS);
            Assert.fail(""should have timed out"");
        } catch (final TimeoutException xtimeout) {
            future.cancel(true);
        } finally {
            lr = executor.shutdownNow();
        }
        Assert.assertTrue(future.isCancelled());
        Assert.assertEquals(42, t);
        Assert.assertTrue(lr.isEmpty());
    }",ScriptCallableTest::testCallableTimeout_oe,"protected boolean isCancelled() {
        return cancelled.get() | Thread.currentThread().isInterrupted();
    }

protected  boolean cancel() {
        return cancelled.compareAndSet(false, true);
    }

public Boolean isEmpty(final Object object) {
        return isEmpty(object, object == null);
    }","/**
     * Checks whether this interpreter execution was cancelled due to thread interruption.
     * @return true if cancelled, false otherwise
     */

/**
     * Cancels this evaluation, setting the cancel flag that will result in a JexlException.Cancel to be thrown.
     * @return false if already cancelled, true otherwise
     */

/**
     * Check for emptiness of various types: Number, Collection, Array, Map, String.
     *
     * @param object the object to check the emptiness of
     * @return the boolean or null if there is no arithmetic solution
     */"
commons-jexl3_289,"@Test
    public void testCallableClosure_oe() throws Exception {
        List<Runnable> lr = null;
        final JexlScript e = JEXL.createScript(""function(t) {while(t);}"");
        final Callable<Object> c = e.callable(null, Boolean.TRUE);
        Object t = 42;

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        final Future<?> future = executor.submit(c);
        try {
            t = future.get(100, TimeUnit.MILLISECONDS);
            Assert.fail(""should have timed out"");
        } catch (final TimeoutException xtimeout) {
            future.cancel(true);
        } finally {
            lr = executor.shutdownNow();
        }
        Assert.assertTrue(future.isCancelled());
        Assert.assertEquals(42, t);
        Assert.assertTrue(lr.isEmpty());
    }",ScriptCallableTest::testCallableClosure_oe,"protected boolean isCancelled() {
        return cancelled.get() | Thread.currentThread().isInterrupted();
    }

protected  boolean cancel() {
        return cancelled.compareAndSet(false, true);
    }

public Boolean isEmpty(final Object object) {
        return isEmpty(object, object == null);
    }","/**
     * Checks whether this interpreter execution was cancelled due to thread interruption.
     * @return true if cancelled, false otherwise
     */

/**
     * Cancels this evaluation, setting the cancel flag that will result in a JexlException.Cancel to be thrown.
     * @return false if already cancelled, true otherwise
     */

/**
     * Check for emptiness of various types: Number, Collection, Array, Map, String.
     *
     * @param object the object to check the emptiness of
     * @return the boolean or null if there is no arithmetic solution
     */"
commons-jexl3_292,"@Test
    public void testCancelWait_oe() throws Exception {
        List<Runnable> lr = null;
        final JexlScript e = JEXL.createScript(""wait(10)"");
        final Callable<Object> c = e.callable(new TestContext());

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        try {
            final Future<?> future = executor.submit(c);
            Object t = 42;
            try {
                t = future.get(100, TimeUnit.MILLISECONDS);
                Assert.fail(""should have timed out"");
            } catch (final TimeoutException xtimeout) {
                future.cancel(true);
            }
            Assert.assertTrue(future.isCancelled());
            Assert.assertEquals(42, t);
        } finally {
            lr = executor.shutdownNow();
        }
        Assert.assertTrue(lr.isEmpty());
    }",ScriptCallableTest::testCancelWait_oe,"public Boolean isEmpty(final Object object) {
        return isEmpty(object, object == null);
    }","/**
     * Check for emptiness of various types: Number, Collection, Array, Map, String.
     *
     * @param object the object to check the emptiness of
     * @return the boolean or null if there is no arithmetic solution
     */"
commons-jexl3_293,"@Test
    public void testCancelWaitInterrupt_oe() throws Exception {
        List<Runnable> lr = null;
        final JexlScript e = JEXL.createScript(""waitInterrupt(42)"");
        final Callable<Object> c = e.callable(new TestContext());

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        final Future<?> future = executor.submit(c);
        Object t = 42;

        try {
            t = future.get(100, TimeUnit.MILLISECONDS);
            Assert.fail(""should have timed out"");
        } catch (final TimeoutException xtimeout) {
            future.cancel(true);
        } finally {
            lr = executor.shutdownNow();
        }
        Assert.assertTrue(future.isCancelled());
        Assert.assertEquals(42, t);
        Assert.assertTrue(lr.isEmpty());
    }",ScriptCallableTest::testCancelWaitInterrupt_oe,"protected boolean isCancelled() {
        return cancelled.get() | Thread.currentThread().isInterrupted();
    }

protected  boolean cancel() {
        return cancelled.compareAndSet(false, true);
    }

public Boolean isEmpty(final Object object) {
        return isEmpty(object, object == null);
    }","/**
     * Checks whether this interpreter execution was cancelled due to thread interruption.
     * @return true if cancelled, false otherwise
     */

/**
     * Cancels this evaluation, setting the cancel flag that will result in a JexlException.Cancel to be thrown.
     * @return false if already cancelled, true otherwise
     */

/**
     * Check for emptiness of various types: Number, Collection, Array, Map, String.
     *
     * @param object the object to check the emptiness of
     * @return the boolean or null if there is no arithmetic solution
     */"
commons-jexl3_294,"@Test
    public void testCancelForever_oe() throws Exception {
        List<Runnable> lr = null;
        final Semaphore latch = new Semaphore(0);
        final JexlContext ctxt = new TestContext();
        ctxt.set(""latch"", latch);

        final JexlScript e = JEXL.createScript(""latch.release(); runForever()"");
        final Callable<Object> c = e.callable(ctxt);

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        final Future<?> future = executor.submit(c);
        Object t = 42;

        try {
            latch.acquire();
            t = future.get(100, TimeUnit.MILLISECONDS);
            Assert.fail(""should have timed out"");
        } catch (final TimeoutException xtimeout) {
            future.cancel(true);
        } finally {
            lr = executor.shutdownNow();
        }
        Assert.assertTrue(future.isCancelled());
        Assert.assertEquals(42, t);
        Assert.assertTrue(lr.isEmpty());
    }",ScriptCallableTest::testCancelForever_oe,"protected boolean isCancelled() {
        return cancelled.get() | Thread.currentThread().isInterrupted();
    }

protected  boolean cancel() {
        return cancelled.compareAndSet(false, true);
    }

public Boolean isEmpty(final Object object) {
        return isEmpty(object, object == null);
    }","/**
     * Checks whether this interpreter execution was cancelled due to thread interruption.
     * @return true if cancelled, false otherwise
     */

/**
     * Cancels this evaluation, setting the cancel flag that will result in a JexlException.Cancel to be thrown.
     * @return false if already cancelled, true otherwise
     */

/**
     * Check for emptiness of various types: Number, Collection, Array, Map, String.
     *
     * @param object the object to check the emptiness of
     * @return the boolean or null if there is no arithmetic solution
     */"
commons-jexl3_295,"@Test
    public void testCancelLoopWait_oe() throws Exception {
        List<Runnable> lr = null;
        final JexlScript e = JEXL.createScript(""while (true) { wait(10) }"");
        final Callable<Object> c = e.callable(new TestContext());

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        final Future<?> future = executor.submit(c);
        Object t = 42;

        try {
            t = future.get(100, TimeUnit.MILLISECONDS);
            Assert.fail(""should have timed out"");
        } catch (final TimeoutException xtimeout) {
            future.cancel(true);
        } finally {
            lr = executor.shutdownNow();
        }
        Assert.assertTrue(future.isCancelled());
        Assert.assertEquals(42, t);
        Assert.assertTrue(lr.isEmpty());
    }",ScriptCallableTest::testCancelLoopWait_oe,"protected boolean isCancelled() {
        return cancelled.get() | Thread.currentThread().isInterrupted();
    }

protected  boolean cancel() {
        return cancelled.compareAndSet(false, true);
    }

public Boolean isEmpty(final Object object) {
        return isEmpty(object, object == null);
    }","/**
     * Checks whether this interpreter execution was cancelled due to thread interruption.
     * @return true if cancelled, false otherwise
     */

/**
     * Cancels this evaluation, setting the cancel flag that will result in a JexlException.Cancel to be thrown.
     * @return false if already cancelled, true otherwise
     */

/**
     * Check for emptiness of various types: Number, Collection, Array, Map, String.
     *
     * @param object the object to check the emptiness of
     * @return the boolean or null if there is no arithmetic solution
     */"
commons-jexl3_296,"@Test
    public void testHangs_oe() throws Exception {
        final JexlScript e = JEXL.createScript(""hangs()"");
        final Callable<Object> c = e.callable(new TestContext());

        final ExecutorService executor = Executors.newFixedThreadPool(1);
        try {
            final Future<?> future = executor.submit(c);
            final Object t = future.get(1, TimeUnit.SECONDS);
            Assert.fail(""hangs should not be solved"");
        } catch(final ExecutionException xexec) {
            Assert.assertTrue(xexec.getCause() instanceof JexlException.Method);
        } finally {
            executor.shutdown();
        }
    }",ScriptCallableTest::testHangs_oe,"@Override
        public Object get(final String name) {
            return null;
        }",
commons-jexl3_297,"@Test
    public void testTimeout_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
        }
        Assert.assertEquals(""cancelled"", result);

        result = script.execute(ctxt, false);
        Assert.assertEquals(42, result);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
        }
        Assert.assertEquals(""cancelled"", result);

        result = script.execute(ctxt, false);
        Assert.assertEquals(42, result);
        script = JEXL.createScript(""@timeout(100) {sleep(1000); 42; } -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
        }
        Assert.assertEquals(-42, result);

        script = JEXL.createScript(""@timeout(100) {sleep(1000); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
        }
        Assert.assertEquals(-42, result);
        script = JEXL.createScript(""@timeout(1000) {sleep(100); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
        }
        Assert.assertEquals(42, result);
    }",ScriptCallableTest::testTimeout_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_312,"@Test
    public void testInvoke_oe() throws Exception {
        Functor func = new Functor();
        Assert.assertEquals(Integer.valueOf(10), JEXL.invokeMethod(func, ""ten""));
        Assert.assertEquals(Integer.valueOf(42), JEXL.invokeMethod(func, ""PLUS20"", Integer.valueOf(22)));
        try {
            JEXL.invokeMethod(func, ""nonExistentMethod"");
            Assert.fail(""method does not exist!"");
        } catch (final Exception xj0) {
        }
        try {
            JEXL.invokeMethod(func, ""NPEIfNull"", (Object[]) null);
            Assert.fail(""method should have thrown!"");
        } catch (final Exception xj0) {
        }

        Object result;
        try {
            result = JEXL.invokeMethod(func, ""over"", ""foo"", 42);
            Assert.assertEquals(""foo + 42"", result);
        } catch (final Exception xj0) {
            result = xj0;
        }

        try {
            result = JEXL.invokeMethod(func, ""over"", null, null);
            Assert.fail(""method should have thrown!"");
        } catch (final Exception xj0) {
            result = xj0;
        }

        func = new FunctorOver();
        try {
            result = JEXL.invokeMethod(func, ""over"", null, null);
            Assert.assertEquals(""null + null"", result);
        } catch (final Exception xj0) {
            Assert.fail(""method should not have thrown!"");
        }
    }",MethodTest::testInvoke_oe,"

@Override
    public Object invokeMethod(final Object obj, final String meth, final Object... args) {
        JexlException xjexl = null;
        Object result = null;
        final JexlInfo info = debug ? createInfo() : null;
        try {
            JexlMethod method = uberspect.getMethod(obj, meth, args);
            if (method == null && arithmetic.narrowArguments(args)) {
                method = uberspect.getMethod(obj, meth, args);
            }
            if (method != null) {
                result = method.invoke(obj, args);
            } else {
                xjexl = new JexlException.Method(info, meth, args);
            }
        } catch (final JexlException xany) {
            xjexl = xany;
        } catch (final Exception xany) {
            xjexl = new JexlException.Method(info, meth, args, xany);
        }
        if (xjexl != null) {
            if (!silent) {
                throw xjexl.clean();
            }
            logger.warn(xjexl.getMessage(), xjexl.getCause());
            result = null;
        }
        return result;
    }",
commons-jexl3_313,"@Test
    public void testAmbiguousInvoke_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        result = JEXL.invokeMethod(func, ""over"", ""foo"", 42);
        Assert.assertEquals(""foo + 42"", result);
        try {
            JEXL.invokeMethod(func, ""over"", ""not null"", null);
            Assert.fail(""should be ambiguous"");
        } catch (final JexlException.Method xinvoke) {
            Assert.assertEquals(""over(String, Object)"", xinvoke.getMethodSignature());
        }

        try {
            final String[] arg2 = new String[]{""more"", ""than"", ""one""};
            JEXL.invokeMethod(func, ""over"", ""not null"", arg2);
            Assert.fail(""should be ambiguous"");
        } catch (final JexlException.Method xinvoke) {
            Assert.assertEquals(""over(String, String[])"", xinvoke.getMethodSignature());
        }
    }",MethodTest::testAmbiguousInvoke_oe,"@Override
    public Object invokeMethod(final Object obj, final String meth, final Object... args) {
        JexlException xjexl = null;
        Object result = null;
        final JexlInfo info = debug ? createInfo() : null;
        try {
            JexlMethod method = uberspect.getMethod(obj, meth, args);
            if (method == null && arithmetic.narrowArguments(args)) {
                method = uberspect.getMethod(obj, meth, args);
            }
            if (method != null) {
                result = method.invoke(obj, args);
            } else {
                xjexl = new JexlException.Method(info, meth, args);
            }
        } catch (final JexlException xany) {
            xjexl = xany;
        } catch (final Exception xany) {
            xjexl = new JexlException.Method(info, meth, args, xany);
        }
        if (xjexl != null) {
            if (!silent) {
                throw xjexl.clean();
            }
            logger.warn(xjexl.getMessage(), xjexl.getCause());
            result = null;
        }
        return result;
    }

public String getMethodSignature() {
            return getDetail();
        }","

/**
         * @return the method signature
         * @since 3.2
         */"
commons-jexl3_314,"@Test
    public void testTryFailed_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        Assert.assertNotNull(method);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        Assert.assertEquals(""foo + 42"", result);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
            Assert.fail(""should throw TryFailed"");
        } catch (final JexlException.TryFailed xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");
        Assert.assertFalse(setter.tryFailed(result));
        Assert.assertEquals(""42"", result);

        final JexlPropertyGet getter = uber.getPropertyGet(func, ""under"");
        result = getter.tryInvoke(func, ""under"");
        Assert.assertFalse(getter.tryFailed(result));
        Assert.assertEquals(""42"", result);

        func.setKill(true);
        try {
            /*result = */setter.tryInvoke(func, ""under"", ""42"");
            Assert.fail(""should throw TryFailed"");
        } catch (final JexlException.TryFailed xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
        }
        func.setKill(false);
        result = setter.tryInvoke(func, ""under"", ""-42"");
        Assert.assertEquals(""-42"", result);

        func.setKill(true);
        try {
            /*result = */getter.tryInvoke(func, ""under"");
            Assert.fail(""should throw TryFailed"");
        } catch (final JexlException.TryFailed xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
        }

        func.setKill(false);
        result = getter.tryInvoke(func, ""under"");
        Assert.assertFalse(getter.tryFailed(result));
        Assert.assertEquals(""-42"", result);
    }",MethodTest::testTryFailed_oe,"public String getMethod() {
            final String signature = getMethodSignature();
            final int lparen = signature.indexOf('(');
            return lparen > 0? signature.substring(0, lparen) : signature;
        }

@Override
    public Object tryInvoke(final String name, final Object obj, final Object... args) {
        final MethodKey tkey = new MethodKey(name, args);
        // let's assume that invocation will fly if the declaring class is the
        // same and arguments have the same type
        if (objectClass.equals(obj.getClass()) && tkey.equals(key)) {
            try {
                return invoke(obj, args);
            } catch (IllegalAccessException | IllegalArgumentException xill) {
                return TRY_FAILED;// fail
            } catch (final InvocationTargetException xinvoke) {
                throw JexlException.tryFailed(xinvoke); // throw
            }
        }
        return JexlEngine.TRY_FAILED;
    }

@Override
    public boolean tryFailed(final Object rval) {
        return rval == Uberspect.TRY_FAILED;
    }","/**
         * @return the method name
         */

"
commons-jexl3_315,"@Test
    public void testTryFailedScript_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlScript method = JEXL.createScript(""(x, y)->{ func.over(x, y) }"");
        Assert.assertNotNull(method);
        result = method.execute(ctxt, ""foo"", 42);
        Assert.assertEquals(""foo + 42"", result);
        func.setKill(true);
        try {
            /*result = */method.execute(ctxt, ""foo"", 42);
            Assert.fail(""should throw TryFailed"");
        } catch (final JexlException xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
        }

        func.setKill(false);
        final JexlScript setter = JEXL.createScript(""(x)->{ func.under = x }"");
        result = setter.execute(ctxt, ""42"");
        Assert.assertEquals(""42"", result);

        final JexlScript getter = JEXL.createScript(""func.under"");
        Assert.assertEquals(""42"", result);

        func.setKill(true);
        try {
            /*result = */setter.execute(ctxt, ""42"");
            Assert.fail(""should throw TryFailed"");
        } catch (final JexlException xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
        }
        func.setKill(false);
        result = setter.execute(ctxt, ""-42"");
        Assert.assertEquals(""-42"", result);

        func.setKill(true);
        try {
            /*result = */getter.execute(ctxt);
            Assert.fail(""should throw TryFailed"");
        } catch (final JexlException xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
        }

        func.setKill(false);
        result = getter.execute(ctxt);
        Assert.assertEquals(""-42"", result);
    }",MethodTest::testTryFailedScript_oe,"public final JexlScript createScript(final JexlInfo info, final String source, final String... names) {
        return createScript(null, info, source, names);
    }

public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Creates a JexlScript from a String containing valid JEXL syntax.
     * This method parses the script and validates the syntax.
     *
     * @param info   An info structure to carry debugging information if needed
     * @param source A string containing valid JEXL syntax
     * @param names  The script parameter names used during parsing; a corresponding array of arguments containing
     * values should be used during evaluation
     * @return A {@link JexlScript} which can be executed using a {@link JexlContext}
     * @throws JexlException if there is a problem parsing the script
     */

/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
