id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
jexl_309_8,"    @Test
    public void testInvoke_8_oe() throws Exception {
        Functor func = new Functor();
        try {
            JEXL.invokeMethod(func, ""nonExistentMethod"");
        } catch (final Exception xj0) {
        }
        try {
            JEXL.invokeMethod(func, ""NPEIfNull"", (Object[]) null);
        } catch (final Exception xj0) {
        }

        Object result;
        try {
            result = JEXL.invokeMethod(func, ""over"", ""foo"", 42);
        } catch (final Exception xj0) {
            result = xj0;
        }

        try {
            result = JEXL.invokeMethod(func, ""over"", null, null);
        } catch (final Exception xj0) {
            result = xj0;
        }

        func = new FunctorOver();
        try {
            result = JEXL.invokeMethod(func, ""over"", null, null);
        } catch (final Exception xj0) {
            Assert.fail(""method should not have thrown!"");
    }
    }",MethodTest::testInvoke_8_oe,org.apache.commons.jexl3.JexlEngine,"invokeMethod(Object obj, String meth, Object... args)","/**
     * Invokes an object's method by name and arguments.
     *
     * @param obj  the method's invoker object
     * @param meth the method's name
     * @param args the method's arguments
     * @return the method returned value or null if it failed and engine is silent
     * @throws JexlException if method could not be found or failed and engine is not silent
     */","public abstract Object invokeMethod(Object obj, String meth, Object... args);"
jexl_320_14,"    @Test
    public void testNamespaceCallEdge_14_oe() throws Exception {
        final java.util.Map<String, Object> funcs = new java.util.HashMap<String, Object>();
        final Edge func = new Edge();
        funcs.put(""func"", func);

        Object o;
        Object c;
        JexlExpression e;
        final JexlEvalContext jc = new EnhancedContext(funcs);
        try {
            for (int i = 0; i < 2; ++i) {
                e = JEXL.createExpression(""func:exec([1, 2])"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:exec(1, 2)"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:exec([10.0, 20.0])"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:exec('1', 2)"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:exec(['1', '2'])"");
                o = e.evaluate(jc);
                e = JEXL.createExpression(""func:exec('1', '2')"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:exec(true, [1, 2])"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:exec(true, 1, 2)"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:exec(true, ['1', '2'])"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:exec(true, '1', '2')"");
                o = e.evaluate(jc);

                e = JEXL.createExpression(""func:execute(true, '1', '2')"");
                o = e.evaluate(jc);
                c = func.execute(Boolean.TRUE, ""1"", ""2"");

                e = JEXL.createExpression(""func:execute([true])"");
                o = e.evaluate(jc);
                c = func.execute(new boolean[]{true});
            }
        } catch (final JexlException xjexl) {
            Assert.fail(xjexl.toString());
    }
    }",MethodTest::testNamespaceCallEdge_14_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_462_9,"    @Test
    public void testObjectContext_9_oe() throws Exception {
        final TheVarContext vars = new TheVarContext();
        final JexlContext jc = new ObjectContext<TheVarContext>(JEXL, vars);
        try {
            JexlScript script;
            Object result;
            script = JEXL.createScript(""x = 3"");
            result = script.execute(jc);
            script = JEXL.createScript(""x == 3"");
            result = script.execute(jc);

            script = JEXL.createScript(""color = 'blue'"");
            result = script.execute(jc);
            script = JEXL.createScript(""color == 'blue'"");
            result = script.execute(jc);
        } catch (final JexlException.Method ambiguous) {
            Assert.fail(""total() is solvable"");
    }
    }",VarTest::testObjectContext_9_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_529_2,"    @Test
    public void testLexical5_2_oe() throws Exception {
        final JexlEngine jexl = new JexlBuilder().strict(true).lexical(true).create();
        final JexlContext ctxt = new DebugContext();
        JexlScript script;
        Object result;
            script = jexl.createScript(""var x = 42; var y = () -> { {var x = debug(-42); }; return x; }; y()"");
        try {
            result = script.execute(ctxt);
        } catch (final JexlException xany) {
            final String ww = xany.toString();
            Assert.fail(ww);
    }
    }",LexicalTest::testLexical5_2_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_573_6,"    @Test
    public void test342_6_oe() {
        JexlBuilder builder = new JexlBuilder();
        JexlUberspect uber = builder.create().getUberspect();
        JexlEngine jexl = builder.uberspect(new ReferenceUberspect(uber)).safe(false).create();
        JexlInfo info = new JexlInfo(""test352"", 1, 1);
        Thing thing = new Thing();
        JexlScript script;

        script = jexl.createScript(info.at(53, 1),""thing.name.length()"", ""thing"");
        Object result = script.execute(null, thing);

        thing.name = ""foo"";
        result = script.execute(null, thing);

        try {
            script = jexl.createScript(info.at(62, 1), ""thing.name.size()"", ""thing"");
            result = script.execute(null, thing);
        } catch(JexlException.Method xmethod) {
        }

        try {
            script = jexl.createScript(info.at(71, 1), ""thing.name?.size()"", ""thing"");
            result = script.execute(null, thing);
        } catch(JexlException.Method xmethod) {
            Assert.fail(""should not have thrown"");
    }
    }",OptionalTest::test342_6_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_576_2,"    @Test
    public void testErrorAmbiguous_2_oe() throws Exception {
        final Parser parser = new Parser("";"");
        try {
            final JexlNode sn = parser.parse(null, FEATURES, ""x = 1 y = 5"", null);
        } catch (final JexlException.Ambiguous xambiguous) {
        } catch(final JexlException xother) {
            Assert.fail(xother.toString());
    }
    }",ParserTest::testErrorAmbiguous_2_oe,org.apache.commons.jexl3.internal.Engine,"parse(final JexlInfo info, final boolean expr, final String src, final Scope scope)","/**
     * Parses an expression.
     *
     * @param info      information structure
     * @param expr     whether we parse an expression or a feature
     * @param src      the expression to parse
     * @param scope     the script frame
     * @return the parsed tree
     * @throws JexlException if any error occurred during parsing
     */","protected ASTJexlScript parse(final JexlInfo info, final boolean expr, final String src, final Scope scope) {
        return parse(info, expr? this.expressionFeatures : this.scriptFeatures, src, scope);
    }"
jexl_591_28,"    @Test
    public void testRanges_28_oe() throws Exception {
        final LongRange lr0 = LongRange.create(20,10);
        checkIteration(lr0, 20L, 10L);
        final LongRange lr1 = LongRange.create(10,20);
        checkIteration(lr1, 10L, 20L);
        final LongRange lr2 = LongRange.create(10,15);
        final IntegerRange ir0 = IntegerRange.create(20,10);
        checkIteration(ir0, 20, 10);
        final IntegerRange ir1 = IntegerRange.create(10,20);
        checkIteration(ir1, 10, 20);
        final IntegerRange ir2 = IntegerRange.create(10,15);

        long lc0 = 20;
        final Iterator<Long> il0 = lr0.iterator();
        while(il0.hasNext()) {
            final long v0 = il0.next();
            try {
                switch((int)v0) {
                    case 10:  il0.remove(); Assert.fail(); break;
                    case 11: lr1.add(v0); Assert.fail(); break;
                    case 12: lr1.remove(v0); Assert.fail(); break;
                    case 13: lr1.addAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 14: lr1.removeAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 15: lr1.retainAll(Collections.singletonList(v0)); Assert.fail(); break;
                }
            } catch(final UnsupportedOperationException xuo) {
            }
            lc0 -= 1;
        }
        Assert.assertEquals(9L, lc0);
    }",RangeTest::testRanges_28_oe,org.apache.commons.jexl3.internal.LongRange,retainAll(final Collection<?> c),,"@Override
    public boolean retainAll(final Collection<?> c) {
        throw new UnsupportedOperationException();
    }"
jexl_591_31,"    @Test
    public void testRanges_31_oe() throws Exception {
        final LongRange lr0 = LongRange.create(20,10);
        checkIteration(lr0, 20L, 10L);
        final LongRange lr1 = LongRange.create(10,20);
        checkIteration(lr1, 10L, 20L);
        final LongRange lr2 = LongRange.create(10,15);
        final IntegerRange ir0 = IntegerRange.create(20,10);
        checkIteration(ir0, 20, 10);
        final IntegerRange ir1 = IntegerRange.create(10,20);
        checkIteration(ir1, 10, 20);
        final IntegerRange ir2 = IntegerRange.create(10,15);

        long lc0 = 20;
        final Iterator<Long> il0 = lr0.iterator();
        while(il0.hasNext()) {
            final long v0 = il0.next();
            try {
                switch((int)v0) {
                    case 10:  il0.remove(); Assert.fail(); break;
                    case 11: lr1.add(v0); Assert.fail(); break;
                    case 12: lr1.remove(v0); Assert.fail(); break;
                    case 13: lr1.addAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 14: lr1.removeAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 15: lr1.retainAll(Collections.singletonList(v0)); Assert.fail(); break;
                }
            } catch(final UnsupportedOperationException xuo) {
            }
            lc0 -= 1;
        }
        try {
            il0.next();
        } catch(final NoSuchElementException xns) {
        }

        int ic0 = 20;
        final Iterator<Integer> ii0 = ir0.iterator();
        while(ii0.hasNext()) {
            final int v0 = ii0.next();
            try {
                switch(v0) {
                    case 10: ii0.remove(); Assert.fail(); break;
                    case 11: ir1.add(v0); Assert.fail(); break;
                    case 12: ir1.remove(v0); Assert.fail(); break;
                    case 13: ir1.addAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 14: ir1.removeAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 15: ir1.retainAll(Collections.singletonList(v0)); Assert.fail(); break;
                }
            } catch(final UnsupportedOperationException xuo) {
            }
            ic0 -= 1;
        }
        Assert.assertEquals(9, ic0);
    }",RangeTest::testRanges_31_oe,org.apache.commons.jexl3.internal.IntegerRange,retainAll(final Collection<?> c),,"@Override
    public boolean retainAll(final Collection<?> c) {
        throw new UnsupportedOperationException();
    }"
jexl_167_1_1,"    @Test
    public void testReservedVars_1_oe_1_oe() throws Exception {
        final JexlFeatures f = new JexlFeatures().reservedNames(Arrays.asList(""foo"", ""bar""));
        final String[] scripts = new String[]{
            ""var foo = 0;"",
            ""(bar)->{ bar }"",
            ""var f = function(bar) { bar; }""
        };
        checkFeature(f, scripts);
        final String[] scriptsOk = new String[]{
            ""var foo0 = 0;"",
            ""(bar1)->{ bar }"",
            ""var f = function(bar2) { bar2; }""
        };
                final JexlFeatures features0 = f;
        final String[] scripts0 = scriptsOk;
        for(final String str0 : scripts0) {
                    try {
                        final JexlScript e0 = jexl.createScript(str0);
                    } catch (final JexlException.Feature xfeature0) {
                        Assert.fail(str0 + "" :: should not fail parse: "" + xfeature0.getMessage());
    }
    }
    }",FeaturesTest::testReservedVars_1_oe_1_oe,org.apache.commons.jexl3.JexlException,getMessage(),"/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */","@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }"
jexl_168_1_1,"    @Test
    public void testArrayRefs_1_oe_1_oe() throws Exception {
        final JexlFeatures f = new JexlFeatures().arrayReferenceExpr(false);

        final String[] scripts = new String[]{
            ""x[y]"",
            ""x['a'][b]"",
            ""x()['a'][b]"",
            ""x.y['a'][b]""
        };
        checkFeature(f, scripts);
                final JexlFeatures features0 = f;
        final String[] scripts0 = scripts;
        for(final String str0 : scripts0) {
                    try {
                        final JexlScript e0 = jexl.createScript(str0);
                    } catch (final JexlException.Feature xfeature0) {
                        Assert.fail(str0 + "" :: should not fail parse: "" + xfeature0.getMessage());
    }
    }
    }",FeaturesTest::testArrayRefs_1_oe_1_oe,org.apache.commons.jexl3.JexlException,getMessage(),"/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */","@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }"
jexl_168_2_1,"    @Test
    public void testArrayRefs_2_oe_1_oe() throws Exception {
        final JexlFeatures f = new JexlFeatures().arrayReferenceExpr(false);

        final String[] scripts = new String[]{
            ""x[y]"",
            ""x['a'][b]"",
            ""x()['a'][b]"",
            ""x.y['a'][b]""
        };
        checkFeature(f, scripts);
        final String[] scriptsOk = new String[]{
            ""x['y']"",
            ""x['a'][1]"",
            ""x()['a']['b']"",
            ""x.y['a']['b']""
        };
                final JexlFeatures features0 = f;
        final String[] scripts0 = scriptsOk;
        for(final String str0 : scripts0) {
                    try {
                        final JexlScript e0 = jexl.createScript(str0);
                    } catch (final JexlException.Feature xfeature0) {
                        Assert.fail(str0 + "" :: should not fail parse: "" + xfeature0.getMessage());
    }
    }
    }",FeaturesTest::testArrayRefs_2_oe_1_oe,org.apache.commons.jexl3.JexlException,getMessage(),"/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */","@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }"
jexl_169_1_1,"    @Test
    public void testMethodCalls_1_oe_1_oe() throws Exception {
        final JexlFeatures f = new JexlFeatures().methodCall(false);
        final String[] scripts = new String[]{
            ""x.y(z)"",
            ""x['a'].m(b)"",
            ""x()['a'](b)"",
            ""x.y['a'](b)""
        };
        checkFeature(f, scripts);
        final String[] scriptsOk = new String[]{
            ""x('y')"",
            ""x('a')[1]"",
            ""x()['a']['b']"",
        };
                final JexlFeatures features0 = f;
        final String[] scripts0 = scriptsOk;
        for(final String str0 : scripts0) {
                    try {
                        final JexlScript e0 = jexl.createScript(str0);
                    } catch (final JexlException.Feature xfeature0) {
                        Assert.fail(str0 + "" :: should not fail parse: "" + xfeature0.getMessage());
    }
    }
    }",FeaturesTest::testMethodCalls_1_oe_1_oe,org.apache.commons.jexl3.JexlException,getMessage(),"/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */","@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }"
jexl_170_1_1,"    @Test
    public void testStructuredLiterals_1_oe_1_oe() throws Exception {
        final JexlFeatures f = new JexlFeatures().structuredLiteral(false);
        final String[] scripts = new String[]{
            ""{1, 2, 3}"",
            ""[1, 2, 3]"",
            ""{ 1 :'one', 2 : 'two', 3 : 'three' }"",
            ""(1 .. 5)""
        };
        checkFeature(f, scripts);
                final JexlFeatures features0 = f;
        final String[] scripts0 = scripts;
        for(final String str0 : scripts0) {
                    try {
                        final JexlScript e0 = jexl.createScript(str0);
                    } catch (final JexlException.Feature xfeature0) {
                        Assert.fail(str0 + "" :: should not fail parse: "" + xfeature0.getMessage());
    }
    }
    }",FeaturesTest::testStructuredLiterals_1_oe_1_oe,org.apache.commons.jexl3.JexlException,getMessage(),"/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */","@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }"
