id,target,output,match_tc_mut_doc
joda_2545_4,"assertEquals(0,test.getWeeks());","assertEquals(0, test.getWeeks());",0
joda_213_4,"assertEquals(null,interval37.gap(new Interval(6,9)));",exception,0
joda_1202_3,"assertEquals(""Property[weekyear]"",test.weekyear().toString());","assertEquals(2004, test.weekyear().get());",0
joda_2928_16,"assertEquals(true,ethiopic.hourOfDay().isSupported());","assertEquals(""Property[name=hourOfDay,type=int]"", ethiopic.hourOfDay().toString());",0
joda_3507_1,"assertEquals(""Wed 2004-06-09T10:20:30Z"",buf.toString());","assertEquals(""2004-06-09T10:20:30.0400004Z"", buf.toString());",0
joda_1578_5,"assertEquals(6,Weeks.weeksBetween(start,end2).getWeeks());",assertNotNull(end2);,0
joda_1052_5,"assertEquals(true,test1.isBefore(test2));","assertEquals(false, test1.isBefore(1372709400000L));",0
joda_1758_3,"assertEquals(20,test.getMinuteOfHour());","assertEquals(0, test.getMinuteOfHour());",0
joda_2908_4,"assertEquals(""ISOChronology[UTC]"", a);",assertNotNull(a);,0
joda_3852_3,"assertEquals(30L,field.remainder(30L));",exception,0
joda_3795_1,"assertEquals(a, MillisDurationField.INSTANCE.getMillis(0));",exception,0
joda_2493_2,"assertEquals(dt1.getMillis(),test.getEndMillis());","assertEquals(0L, test.getMillis());",0
joda_3606_3,"assertEquals(1,f.getPrinter().countFieldsToPrint(PERIOD,Integer.MAX_VALUE,null));","assertEquals(""Hour:"", f.getPrinter().getPrefix());",0
joda_3684_5,"assertEquals(""-W085"",f.print(new Partial(fields,values)));","assertEquals(""2013-07-01T00:00:00.000+0100"", f.print(new DateTime(2013, 7, 1, 0, 0, 0, 0)));",0
joda_1995_6,"assertEquals(0,test.getHours());",exception,0
joda_1755_3,"assertEquals(20,test.getMinuteOfHour());","assertEquals(0, test.getMinuteOfHour());",0
joda_2891_35,"assertEquals(true,coptic.millis().isPrecise());","assertEquals(""millis"", coptic.millis().getName());",0
joda_3882_1,"assertEquals(3050L,field.set(50L,""6""));","assertEquals(""MockOffsetDateTimeField"", field.getName());",0
joda_387_3,"assertEquals(""2003-05-06T14:28:00.000Z"", a);","assertEquals(""1970-01-01T01:00:00Z"", a);",0
joda_184_5,"assertEquals(true,chrono1.hashCode()== chrono2.hashCode());",exception,0
joda_2611_3,"assertEquals(12,test.monthOfYear().getMaximumValue());","assertEquals(6, test.monthOfYear().get());",0
joda_4071_2,"assertEquals(expected.getMillis(),next);","assertEquals(0L, expected.getMillis());",0
joda_1185_1,"assertEquals(expected,test.toStandardHours());",exception,0
joda_1754_3,"assertEquals(2,test.getMinuteOfHour());","assertEquals(17, test.getMinuteOfHour());",0
joda_1544_1,"assertEquals(ISO_UTC,test.getChronology());","assertEquals(ISOChronology.getInstanceUTC(), test.getChronology());",0
joda_2110_1,"assertEquals(1,test.getYears());","assertEquals(1, test.getYears());",0
joda_1797_1,"assertEquals(0,Minutes.minutesIn((ReadableInterval)null).getMinutes());",assertNotNull(end2);,0
joda_209_6,"assertEquals(a, interval37.overlap(new Interval(6,7)));",exception,0
joda_336_12,"assertEquals(true,type == PeriodType.yearMonthDayTime());",exception,0
joda_707_5,"assertEquals(jdkTimeZone.getID(),convertedTimeZone.getID());",exception,0
joda_3814_1,"assertEquals(""40"",field.getAsText(new TimeOfDay(12,30,40,50),Locale.ENGLISH));","assertEquals(""2013-07-01T00:00:00.000000000-+0100:+0100"", field.getAsText());",0
joda_2225_1,"assertEquals(expected,result);","assertNotSame(test, result);",0
joda_1285_14,"assertEquals(9,test.monthOfYear().getMaximumTextLength(null));","assertEquals(""MonthOfYear"", test.monthOfYear().getName());",0
joda_826_2,"assertEquals(false,test1a.isBefore(test1));","assertEquals(false, test1.isBefore(1372709999999L));",0
joda_1669_2,"assertEquals(1970,test.getYear());",exception,0
joda_3634_5,"assertEquals(1,f.getPrinter().calculatePrintedLength(TIME_PERIOD,null));","assertEquals(""yyyy-MM-dd'T'HH:mm:ss"", f.getPrinter().getPattern());",0
joda_2632_8,"assertEquals(""40"",test.millisOfSecond().getAsText(Locale.FRENCH));","assertEquals(0L, test.millisOfSecond().get());",0
joda_3590_2,"assertEquals(1,f.getPrinter().calculatePrintedLength(PERIOD,null));","assertEquals(""MM"", f.getPrinter().getPattern());",0
joda_2952_3,"assertEquals(a, IslamicChronology.getInstance(null).getZone());",assertNotNull(IslamicChronology.getInstance());,0
joda_2909_13,"assertEquals(false,iso.eras().isSupported());","assertEquals(""eras"", iso.eras().getName());",0
joda_2826_2,"assertEquals(""2002-04-05T12:24:00.000Z"", a);","assertEquals(""1970-01-01T01:00:00Z"", a);",0
joda_961_2,"assertEquals(1970,test.getYear());","assertEquals(1, test.getYear());",0
joda_2075_1,"assertEquals(10,test.getMinutes());","assertEquals(10, test.getMinutes());",0
joda_288_1,"assertEquals(123L,DateTimeUtils.getDurationMillis(dur));",exception,0
joda_2544_7,"assertEquals(6,test.getMinutes());","assertEquals(6, test.getMinutes());",0
joda_610_19,"assertEquals(true,test.isSupported(DateTimeFieldType.secondOfMinute()));",exception,0
joda_1482_1,"assertEquals(TEST_TIME_NOW,test.getStartMillis());","assertEquals(0L, test.getStartMillis());",0
joda_2117_5,"assertEquals(6,test.getMinutes());","assertEquals(0, test.getMinutes());",0
joda_862_1,"assertEquals(new DateMidnight(2005,6,9,COPTIC_TOKYO),test);",assertNotNull(test);,0
joda_1239_4,"assertEquals(""2004-06-09T13:00:00.000+01:00"",test.toString());","assertEquals(2004, test.getYear());",0
joda_3573_2,"assertEquals(""2005-10-30 01:59:59.9 Eastern Daylight Time"",fmt.print(inDST_2));","assertEquals(""2005-10-30 01:59:59.999 GMT-04:00"", inDST_2.print());",0
joda_210_6,"assertEquals(null,interval37.overlap((ReadableInterval)null));",exception,0
joda_1836_3,"assertEquals(6,test.getMinuteOfHour());","assertEquals(30, test.getMinuteOfHour());",0
joda_2967_14,"assertEquals(a, IslamicChronology.LEAP_YEAR_15_BASED.isLeapYear(14));",exception,0
joda_2168_4,"assertSame(test,test.yearOfCentury().getDateMidnight());","assertEquals(2004, test.yearOfCentury().get());",0
joda_3017_26,"assertEquals(julian.centuries(),julian.centuryOfEra().getDurationField());","assertEquals(""centuries"", JulianChronology.centuries().getName());",0
joda_3097_2,"assertEquals(a, ReadablePeriodConverter.INSTANCE.getPeriodType(new Period(123L,PeriodType.yearMonthDayTime())));",exception,0
joda_2980_25,"assertEquals(greg.eras(),greg.era().getDurationField());","assertEquals(""eras"", greg.eras().getName());",0
joda_2170_15,"assertEquals(-292275054,test.year().getMinimumValueOverall());","assertEquals(2004, test.year().get());",0
joda_2408_2,"assertEquals(""2007-11-04T01:30:40.000-05:00"",rounded.toString());",assertNotNull(rounded);,0
joda_1065_2,"assertEquals(new LocalTime(23,59,59,0),result);",assertNotNull(result);,0
joda_2578_2,"assertEquals(0,test.getYears());","assertEquals(0, test.getYears());",0
joda_423_4,"assertEquals(3,test.getWeeks());","assertEquals(0, test.getWeeks());",0
joda_483_19,"assertEquals(0,test.getSecondOfDay());","assertEquals(0, test.getSecondOfDay());",0
joda_1988_3,"assertEquals(-1,test.getMonths());","assertEquals(0, test.getMonths());",0
joda_300_2,"assertEquals(TEST_TIME_NOW,test.getMillis());","assertEquals((-62135769600000L), test.getMillis());",0
joda_2115_2,"assertEquals(0,test.getMonths());","assertEquals(0, test.getMonths());",0
joda_1180_4,"assertEquals(a, Days.ONE.isGreaterThan(null));",exception,0
joda_2166_10,"assertEquals(test.getChronology().years(),test.yearOfEra().getDurationField());","assertEquals(ISOChronology.getInstanceUTC(), test.getChronology());",0
joda_1378_8,"assertEquals(""40"",test.millisOfSecond().getAsText());","assertEquals(40L, test.millisOfSecond().longValue());",0
joda_2505_2,"assertEquals(result,test.getEndMillis());","assertEquals(1372766400000L, test.getEndMillis());",0
joda_3018_7,"assertEquals(""minuteOfHour"",julian.minuteOfHour().getName());","assertEquals(""MinuteOfHour"", julian.minuteOfHour().getName());",0
joda_3572_1,"assertEquals(10512,f.parseMillis(""10.5123456""));",exception,0
joda_2957_29,"assertEquals(false,islamic.weeks().isPrecise());","assertEquals(""weeks"", islamic.weeks().getName());",0
joda_884_19,"assertEquals(false,test.contains(new Interval(TEST_TIME2,TEST_TIME2 + 1)));","assertEquals(false, test.contains());",0
joda_1970_9,"assertEquals(8,test.getMillis());",exception,0
joda_689_1,"assertEquals(new DateTime(178958986,8,20,1,2,3,4,ISO_UTC),test.minusMonths(Integer.MIN_VALUE + 2));",exception,0
joda_3099_1,"assertEquals(""Converter[org.joda.time.ReadablePeriod]"", a);","assertEquals(""ReadablePeriodConverter"", a);",0
joda_2160_4,"assertSame(test,test.multipliedBy(1));",assertNotNull(test);,0
joda_2896_34,"assertEquals(7,fld.getMaximumValue());","assertEquals(9999, dt.getMaximumValue());",0
joda_2874_8,"assertEquals(""weekyear"",gj.weekyear().getName());","assertEquals(""weekyear"", gj.weekyear().getName());",0
joda_2905_3,"assertSame(a, ISOChronology.getInstance(PARIS));",assertNotNull(a);,0
joda_2602_9,"assertEquals(false,test1.monthOfYear().equals(test1.dayOfMonth()));","assertEquals(8, test1.monthOfYear().get());",0
joda_1397_1,"assertEquals(false,test1.isAfter(test1a));",exception,0
joda_2911_18,"assertEquals(true,iso.minuteOfHour().isSupported());","assertEquals(""MinuteOfHour"", iso.minuteOfHour().getName());",0
joda_2083_1,"assertEquals(11,test.getYears());","assertEquals(11, test.getYears());",0
joda_3022_8,"assertEquals(false,Modifier.isPrivate(fld.getModifiers()));",assertNotNull(fld);,0
joda_3976_1,"assertEquals(a, iField.getValue(0L));",exception,0
joda_3474_1,"assertEquals(""2007-03-04 12:30 America/Dawson_Creek"",f.print(dt));","assertEquals(""2007-03-04 12:30 America/Dawson_Creek"", f.print(dt));",0
joda_3456_3,"assertEquals(0,f.withZoneUTC().parseMillis(""XYZ""));",assertNotNull(f.withZoneUTC());,0
joda_2963_32,"assertEquals(1,fld.getMinimumValue());","assertEquals(1, fld.getMinimumValue());",0
joda_952_4,"assertEquals(6,test.getDayOfMonth());","assertEquals(1, test.getDayOfMonth());",0
joda_101_5,assertTrue(result.isSupported(DateTimeFieldType.dayOfMonth()));,"assertEquals(true, result.isSupported());",0
joda_6_8,"assertEquals(+1,test3.compareTo(test1));","assertEquals(0, test1a.compareTo(test1));",0
joda_639_1,"assertEquals(test.getMillis(),result.getTime().getTime());","assertEquals(TEST_TIME1, result.getTimeInMillis());",0
joda_3714_2,"assertEquals(expect,f.print(dt));","assertEquals(""10:20:30"", f.print(dt));",0
joda_2452_1,"assertEquals(""2010-11-07T01:15:00.000-07:00"",base.toString());",assertNotNull(zone);,0
joda_5_22,"assertEquals(true,test3.equals(test5));",exception,0
joda_2207_4,"assertEquals(true,test.isSupported(DurationFieldType.months()));","assertEquals(true, test.isSupported());",0
joda_2968_3,"assertEquals(a, IslamicChronology.LEAP_YEAR_16_BASED.isLeapYear(3));",exception,0
joda_880_15,"assertEquals(false,test1.equals(test4));",assertNotNull(test4);,0
joda_23_6,"assertEquals(GregorianChronology.getInstance(PARIS),result.getChronology());",assertNotNull(result);,0
joda_2079_2,"assertEquals(0,test.getYears());","assertEquals(10, test.getYears());",0
joda_1272_3,"assertEquals(a, DateTimeFieldType.hourOfDay().getDurationType());",assertNotNull(DurationFieldType.hourOfDay());,0
joda_2069_2,"assertEquals(-2,test.getMillis());","assertEquals(0, test.getMillis());",0
joda_1369_3,"assertEquals(59,test.minuteOfHour().getMaximumValue());","assertEquals(""MinuteOfHour"", test.minuteOfHour().getName());",0
joda_1424_6,"assertEquals(0,test.get(DurationFieldType.minutes()));",exception,0
joda_3018_10,"assertEquals(""millisOfDay"",julian.millisOfDay().getName());","assertEquals(""millis of day"", julian.millisOfDay().getName());",0
joda_1267_4,"assertEquals(a, DateTimeFieldType.dayOfWeek().getRangeDurationType());","assertEquals(DateTimeFieldType.DayOfWeek, DurationFieldType.dayOfWeek());",0
joda_369_5,"assertEquals(true,type == type2);",assertNotNull(type2);,0
joda_3676_1,"assertEquals(""2005-06"",f.print(new Partial(fields,values)));",exception,0
joda_3705_3,"assertEquals(""---25T12"",f.print(new Partial(fields,values)));","assertEquals(""2013-06-25T12:00:00.000+0100"", f.print(new DateTime(2013, 6, 25, 12, 0, 0, 0)));",0
joda_1467_2,"assertEquals(TEST_TIME_NOW,test.getEndMillis());",exception,0
joda_2934_9,"assertEquals(1L * 30L * MILLIS_PER_DAY,fld.getMillis(1L,dt11.getMillis()));","assertEquals(946684800000L, dt11.getMillis());",0
joda_2781_3,"assertEquals(6,test.getMonthOfYear());","assertEquals(6, test.getMonthOfYear());",0
joda_2786_8,"assertEquals(0,test.getMillisOfSecond());","assertEquals(0, test.getMillisOfSecond());",0
joda_3154_4,"assertEquals(String.class,c.getSupportedType());","assertEquals(ReadableDuration.class, c.getSupportedType());",0
joda_1846_4,"assertEquals(30,test.getSecondOfMinute());","assertEquals(20, test.getSecondOfMinute());",0
joda_496_3,"assertEquals(PARIS,result.getZone());",exception,0
joda_116_6,"assertEquals(+1,test2.compareTo(test1));",exception,0
joda_346_2,"assertEquals(DurationFieldType.weeks(),type.getFieldType(0));",assertNotNull(type);,0
joda_2964_6,"assertEquals(1,fld.getLeapAmount());","assertEquals(0, fld.getLeapAmount());",0
joda_2154_1,"assertEquals(expected,test.toStandardSeconds());",exception,0
joda_877_3,"assertEquals(TEST_TIME2,test.getEndMillis());","assertEquals(1372766400000L, test.getEndMillis());",0
joda_2757_1,"assertEquals(""--02-29"",str);","assertEquals(""--02-29"", test.toString());",0
joda_582_1,"assertEquals(3,Seconds.secondsBetween(start,end1).getSeconds());",assertNotNull(end2);,0
joda_345_11_1,"assertEquals(type0,result0);",exception,0
joda_2910_47,"assertEquals(iso.months(),iso.dayOfMonth().getRangeDurationField());",assertNotNull(Months.months(0));,0
joda_3846_1,"assertEquals(2,field.getMaximumShortTextLength(Locale.ENGLISH));","assertEquals(0, field.getMaximumShortTextLength());",0
joda_3222_3,"assertEquals(""2004-161T12:20:30+02:00"",ISODateTimeFormat.ordinalDateTimeNoMillis().print(dt));",assertNotNull(DateTimeFormatter.ordinalDateTimeNoMillis());,0
joda_2168_1,"assertSame(test.getChronology().yearOfCentury(),test.yearOfCentury().getField());","assertEquals(ISOChronology.getInstanceUTC(), test.getChronology());",0
joda_1198_7,"assertEquals(""ap. J.-C."",test.era().getAsText(Locale.FRENCH));","assertEquals(""era"", test.era().getName());",0
joda_3961_1,"assertEquals(2,field.getMaximumShortTextLength(Locale.ENGLISH));","assertEquals(10, field.getMaximumShortTextLength());",0
joda_2963_13,"assertEquals(1,fld.getMinimumValue());","assertEquals(1, fld.getMinimumValue());",0
joda_2795_8,"assertEquals(0,test.getMillisOfSecond());","assertEquals(0, test.getMillisOfSecond());",0
joda_422_9,"assertEquals(8,test.getMillis());","assertEquals(0, test.getMillis());",0
joda_1104_14,"assertEquals(""juin"",test.monthOfYear().getField().getAsShortText(6,Locale.FRENCH));","assertEquals(""2004-06-09T00:00:00.000000000-+0100:+0100"", test.toString());",0
joda_2407_1,"assertEquals(""2007-11-04T01:30:40.500-04:00"",dt.toString());","assertEquals(""2007-11-04T01:30:40.500-0400"", dt.toString());",0
joda_2099_3,"assertEquals(1,test.getWeeks());","assertEquals(0, test.getWeeks());",0
joda_1234_3,"assertEquals(""Property[hourOfDay]"",test.hourOfDay().toString());","assertEquals(13, test.hourOfDay().get());",0
joda_3687_8,"assertEquals(0,types.size());","assertEquals(3, f.size());",0
joda_3367_1,"assertEquals(""2 dni"",PeriodFormat.wordBased(PL).print(p));",assertNotNull(Period.wordBased());,0
joda_3514_4,"assertEquals(true,f2.isParser());","assertEquals(true, f2.isParser());",0
joda_3086_3,"assertEquals(ISOChronology.getInstance(),m.getChronology());","assertEquals(""2003-08-09T06:00:00.000000000Z/2004-06-09T07:00:00.000000000Z"", m.toString());",0
joda_9_9,"assertEquals(false,test3.isAfter(test2));","assertEquals(false, test1.isAfter(TEST_TIME1));",0
joda_427_3,"assertEquals(2,test.getYears());","assertEquals(2, test.getYears());",0
joda_282_3,"assertEquals(ISOChronology.getInstance(),DateTimeUtils.getIntervalChronology(ai));",assertNotNull(ai);,0
joda_2753_1,"assertEquals(""2010-06-30"",str);","assertEquals(""2010-06-30"", test.toString());",0
joda_2309_3,"assertEquals(6,test.getMonthOfYear());","assertEquals(6, test.getMonthOfYear());",0
joda_1039_17,"assertEquals(DateTimeConstants.PM,test.get(DateTimeFieldType.halfdayOfDay()));","assertEquals(14, test.get(DateTimeFieldType.hourOfDay()));",0
joda_113_4,"assertNotSame(test.getValues(),test.getValues());","assertEquals(0, test.getMaximumValue());",0
joda_1992_2,"assertEquals(1,test.getYears());","assertEquals(0, test.getYears());",0
joda_2763_2,"assertEquals(test,StringConvert.INSTANCE.convertFromString(Months.class,str));",assertNotNull(str);,0
joda_130_1,"assertSame(test,result);","assertEquals(9, test.getMonthOfYear());",0
joda_1076_5,"assertEquals(TEST_TIME_NOW,test.getMillisOfDay());","assertEquals(102030000, test.getMillisOfDay());",0
joda_732_4,"assertEquals(millisParis,PARIS.getMillisKeepLocal(PARIS,millisParis));","assertEquals(1372766400000L, millisParis);",0
joda_1572_3,"assertEquals(a, DurationFieldType.minutes().getField(CopticChronology.getInstanceUTC()));",assertNotNull(CopticChronology.minutes());,0
joda_352_7,"assertSame(PeriodType.seconds(),type);","assertEquals(""Seconds"", type.getName());",0
joda_1208_10,"assertEquals(test.getChronology().years(),test.monthOfYear().getRangeDurationField());","assertEquals(""2004-06-09T00:00:00.000000000Z"", test.toString());",0
joda_1685_1,"assertEquals(ISO_UTC,test.getChronology());","assertEquals(ISOChronology.getInstanceUTC(), test.getChronology());",0
joda_502_7,"assertEquals(test.getMillis(),result.getMillis());","assertEquals(1372706400000L, test.getMillis());",0
joda_380_2,"assertEquals(true,test2.dayOfMonth().compareTo(test1)> 0);","assertEquals(""MonthDay.dayOfMonth"", test1.dayOfMonth().toString());",0
joda_2628_5,"assertEquals(30,test.secondOfMinute().get());","assertEquals(""20"", test.secondOfMinute().getAsString());",0
joda_2106_1,"assertEquals(0,test.getYears());","assertEquals(0, test.getYears());",0
joda_4_14,"assertEquals(160,test.getDayOfYear());","assertEquals(1, test.getDayOfYear());",0
joda_306_1,"assertEquals(ISOChronology.getInstance(),test.getChronology());",assertNotNull(MutableDateTime.getInstance());,0
joda_1171_2,"assertEquals(0,Days.daysBetween(start,start).getDays());",assertNotNull(end2);,0
joda_488_10,"assertEquals(false,test1.isBefore(new MockInstant()));","assertEquals(false, test1.isBefore(TEST_TIME1_UTC));",0
joda_1129_1,"assertSame(test.getChronology().weekOfWeekyear(),test.weekOfWeekyear().getField());","assertEquals(""2004-06-09T00:00:00.000000000Z"", test.toString());",0
joda_581_1,"assertSame(a, Seconds.seconds(0));",assertNotNull(Seconds.seconds(0));,0
joda_2584_9,"assertEquals(0,test.getMillis());","assertEquals(0, test.getMillis());",0
joda_1595_3,"assertEquals(1,Weeks.ONE.plus(0).getWeeks());",assertNotNull(result);,0
joda_2953_4,"assertSame(a, IslamicChronology.getInstanceUTC());",assertNotNull(IslamicChronology.getInstanceUTC());,0
joda_3641_4,"assertEquals(""---0"",f.print(EMPTY_YEAR_DAY_PERIOD));","assertEquals(""0-0-0"", f.print(new Period(0, 0, 0, 0, 0, 0, false)));",0
joda_364_15,"assertEquals(""StandardNoMinutes"",type.getName());","assertEquals(""Standard"", type.getName());",0
joda_2927_22,"assertEquals(true,ethiopic.dayOfYear().isSupported());","assertEquals(""DayOfYear"", ethiopic.dayOfYear().getName());",0
joda_1712_2,"assertEquals(TEST_TIME1_PARIS,test.getMillis());","assertEquals(1372706400000L, test.getMillis());",0
joda_1242_12,"assertEquals(4,test.minuteOfDay().getMaximumShortTextLength(null));","assertEquals(""2004-06-09T13:23:43.000000430-+0100:+0100"", test.toString());",0
joda_2927_27,"assertEquals(ethiopic.years(),ethiopic.yearOfCentury().getDurationField());","assertEquals(""Years"", ethiopic.years().getName());",0
joda_1676_1,"assertEquals(GREGORIAN_UTC,test.getChronology());","assertEquals(ISOChronology.getInstanceUTC(), test.getChronology());",0
joda_2958_39,"assertEquals(islamic.centuries(),islamic.yearOfCentury().getRangeDurationField());","assertEquals(""centuries"", IslamicChronology.centuries().getName());",0
joda_331_1,"assertEquals(ISOChronology.getInstance(),test.getChronology());",assertNotNull(MutableDateTime.getInstance());,0
joda_2959_20,"assertEquals(true,islamic.secondOfMinute().isSupported());","assertEquals(""secondOfMinute"", islamic.secondOfMinute().getName());",0
joda_3383_20,"assertEquals(""5 лет"",pf.print(Period.years(5)));",assertNotNull(pf.print(period));,0
joda_1975_8,"assertEquals(1,test.getSeconds());","assertEquals(0, test.getSeconds());",0
joda_2873_39,"assertEquals(false,gjUTC.months().isPrecise());",assertNotNull(Months.months(0));,0
joda_3383_99,"assertEquals(""21 час"",pf.print(Period.hours(21)));",assertNotNull(pf.print(period));,0
joda_2167_1,"assertSame(test.getChronology().centuryOfEra(),test.centuryOfEra().getField());","assertEquals(ISOChronology.getInstanceUTC(), test.getChronology());",0
joda_3160_2,"assertEquals(PERIOD_SIZE,ConverterManager.getInstance().getPeriodConverters().length);",exception,0
joda_2349_2,"assertEquals(""2007-04-01T01:00:00.000+03:00"",res.toString());",assertNotNull(res);,0
joda_350_8,"assertEquals(true,type.hashCode()== type.hashCode());",exception,0
joda_1130_4,"assertEquals(53,test.weekOfWeekyear().getMaximumValueOverall());","assertEquals(""2004-06-09T00:00:00.000000000-+0100:+0100"", test.toString());",0
joda_2955_1,"assertSame(a, IslamicChronology.getInstance(TOKYO).withZone(TOKYO));",assertNotNull(IslamicChronology.getInstance());,0
joda_2275_3,"assertEquals(test.dayOfMonth(),test.property(DateTimeFieldType.dayOfMonth()));","assertEquals(9, test.dayOfMonth().get());",0
joda_999_1,"assertEquals(""2011-10-30T02:30:00.000+02:00"",test.toString());",assertNotNull(test);,0
joda_3962_8,"assertEquals(0L,field.roundFloor(30L));","assertEquals(1372766400000L, field.roundFloor(1372766400000L));",0
joda_2967_29,"assertEquals(a, IslamicChronology.LEAP_YEAR_15_BASED.isLeapYear(29));",exception,0
joda_1141_1,"assertEquals(""2004-06-09T00:00:00.000+01:00"",test.toString());",assertNotNull(copy);,0
joda_818_1,"assertSame(COPTIC_UTC.year(),test.getField(0));","assertEquals(2013, test.year().get());",0
joda_1910_5,"assertEquals(-1,test1.compareTo(test2));",exception,0
joda_2006_5,"assertEquals(1,test.getDays());",exception,0
joda_1888_4,"assertEquals(a, Years.ONE.isGreaterThan(null));",exception,0
joda_2441_1,"assertTrue(""Should be standard time"",chronUSCentral.getZone().isStandardOffset(usCentralStandardInUTC.getMillis()));",assertNotNull(chronUSCentral.getZone());,0
joda_743_1,"assertEquals(true,zone.isStandardOffset(winter.getMillis()));",exception,0
joda_769_5,"assertEquals(24,test.getMinuteOfHour());","assertEquals(24, test.getMinuteOfHour());",0
joda_2585_7,"assertEquals(2,test.getMinutes());","assertEquals(2, test.getMinutes());",0
joda_385_9,"assertEquals(false,test.isMatch(instant));","assertEquals(false, test.isMatch(instant));",0
joda_3002_19,"assertEquals(true,buddhist.days().isSupported());","assertEquals(""Days"", buddhist.days().getName());",0
joda_508_1,"assertEquals(new LocalDate(TEST_TIME1_UTC,COPTIC_DEFAULT),test);","assertEquals(1372706400000L, test.getMillis());",0
joda_2500_1,"assertEquals(dt.getMillis(),test.getStartMillis());","assertEquals(1372766400000L, test.getMillis());",0
joda_3851_8,"assertEquals(120L,field.roundHalfEven(91L));","assertEquals(1372766400000L, field.roundHalfEven(1372766400000L));",0
joda_194_37,assertNull(test1020.gap(interval));,exception,0
joda_2933_17,"assertEquals(1,fld.getValue(1L * 365L * MILLIS_PER_DAY + 1L,dt96.getMillis()));","assertEquals(1996, dt96.getYear());",0
joda_1864_2,"assertEquals(4,test.getHourOfDay());","assertEquals(4, test.getHourOfDay());",0
joda_1425_15,"assertEquals(true,testA.equals(new Period(0,0,0,20,0,0,0,0,PeriodType.days())));","assertEquals(20.0F, testB.value, 0.01F);",0
joda_342_15_1,"assertEquals(type0,result0);",exception,0
joda_2969_3,"assertEquals(a, IslamicChronology.LEAP_YEAR_INDIAN.isLeapYear(3));",exception,0
joda_2593_1,"assertEquals(true,test1.year().compareTo(test2)< 0);","assertEquals(2013, test1.year().get());",0
joda_2620_11,"assertEquals(test.getChronology().hours(),test.hourOfDay().getDurationField());","assertEquals(""ISO"", test.getChronology().getCalendarType());",0
joda_921_5,"assertEquals(a, Months.months(-1).isGreaterThan(null));","assertEquals(false, a);",0
joda_843_1,"assertEquals(expected,result);",assertNotNull(result);,0
joda_2924_4,"assertSame(a, EthiopicChronology.getInstance(TOKYO).withZone(null));",assertNotNull(EthiopicChronology.getInstance());,0
joda_2614_1,"assertSame(test.getChronology().dayOfMonth(),test.dayOfMonth().getField());","assertEquals(""Local"", test.getChronology().getDisplayName());",0
joda_1321_3,"assertEquals(0,result.get(DateTimeFieldType.halfdayOfDay()));","assertEquals(1, result.get());",0
joda_2601_1,"assertEquals(true,test1.dayOfMonth().compareTo(test2)< 0);","assertEquals(1, test1.dayOfMonth().get());",0
joda_742_19,"assertEquals(new LocalDate(1929,9,29),winter1929.toLocalDate());",exception,0
joda_1228_18,"assertEquals(7,test.dayOfWeek().getMaximumValueOverall());","assertEquals(""2004-06-09T00:00:00.000000000-+0100:+0100"", test.toString());",0
joda_1949_2,"assertEquals(""T10:20:30.040"",test.toString((String)null));","assertEquals(10, test.getHours());",0
joda_1202_10,"assertEquals(null,test.weekyear().getRangeDurationField());","assertEquals(2004, test.weekyear().get());",0
joda_1655_1,"assertEquals(dt2.getMillis()- TEST_TIME_NOW,test.getMillis());",exception,0
joda_479_3,"assertEquals(true,test1.monthOfYear().equals(test1.monthOfYear()));","assertEquals(""MonthOfYear"", test1.monthOfYear().getName());",0
joda_2231_2,"assertSame(test,result);",exception,0
joda_3816_1,"assertEquals(""29"",field.getAsShortText(60L * 29,Locale.ENGLISH));","assertEquals(""2013-07-01T00:00:00.000000000-+0100:+0100"", field.getAsShortText());",0
joda_3002_47,"assertEquals(false,buddhistGMT.centuries().isPrecise());","assertEquals(""centuries"", buddhist.centuries().getName());",0
joda_3489_3,"assertEquals(expected.withZone(DateTimeZone.getDefault()),f.parseDateTime(""2007-03-04 12:30 +07:00""));",assertNotNull(f);,0
joda_3002_4,"assertEquals(""weekyears"",buddhist.weekyears().getName());","assertEquals(""weekyears"", buddhist.weekyears().getName());",0
joda_2574_7,"assertEquals(0,test.getMinutes());",exception,0
joda_195_1,assertNotNull(test1020.gap(interval));,exception,0
joda_3016_36,"assertEquals(false,julianUTC.centuries().isPrecise());","assertEquals(""centuries"", JulianChronology.centuries().getName());",0
joda_2528_1,"assertEquals(base.getStartMillis(),test.getStartMillis());","assertEquals(0L, test.getStartMillis());",0
joda_2714_3,"assertEquals(true,test1.isEqual(test1));",exception,0
joda_1578_2,"assertEquals(0,Weeks.weeksBetween(start,start).getWeeks());",assertNotNull(end2);,0
joda_1266_6,"assertEquals(a, DateTimeFieldType.dayOfMonth().isSupported(CopticChronology.getInstanceUTC()));",assertNotNull(CopticChronology.dayOfMonth());,0
joda_3129_1,"assertEquals(Long.class,c.getSupportedType());","assertEquals(ReadableDuration.class, c.getSupportedType());",0
joda_1426_8,"assertEquals(true,test3.compareTo(test2)> 0);",exception,0
joda_3800_1,"assertEquals(a, MillisDurationField.INSTANCE.add(567L,0L));",exception,0
joda_1963_9,"assertEquals(8,test.getMillis());","assertEquals(8, test.getMillis());",0
joda_1785_4,"assertEquals(0,test.getSecondOfMinute());","assertEquals(20, test.getSecondOfMinute());",0
